Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
"Delhaize America, Inc.",SPS14109516,4054848,246688AF2,DELHIZ 9.0 04/15/2031 FIX USD Corporate,20.34309,20.27462,21.11734,21.73138,22.39926,23.15907,23.87410,23.78478,24.47434,25.16083,26.04538,26.67686,27.55263,27.26645,27.99649,28.65652,29.50181,30.49919,31.32957,31.19320,33.33885,34.61294,37.15961,37.83364,41.35739,45.55085,46.99020,50.76499,53.58923,57.76570,60.82658,64.48630,66.67441,69.74883,72.95805
"Delhaize America, Inc.",SPS64348525,4054848,U24627AB4,DELHIZ 9.0 04/15/2031 FIX USD Corporate RegS,20.34309,20.27462,21.11734,21.73138,22.39926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Inc.,SPS14552207,4047867,247025AE9,DELLN 7.1 04/15/2028 FIX USD Corporate,4.29354,4.48198,4.83800,5.19263,5.56481,5.96446,6.33659,6.56108,6.96324,7.38350,7.82395,8.23756,8.72013,8.89527,9.35074,9.81497,10.33060,10.89219,11.41462,11.62464,13.17672,14.47189,16.29297,17.53993,19.55711,22.83346,24.00752,26.27512,28.00650,31.26512,33.66024,37.05109,38.58418,41.33745,43.40042
Dell Inc.,SPS45117130,4047867,U24715AC5,DELLN 04/15/2038 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Discover Financial Services,SPS308170823,4096334,25472CBR9,DSF 4.0 03/15/2029 FIX USD Corporate,8.60767,9.15522,9.40491,9.94686,10.43850,10.99107,11.50223,12.09779,12.39430,12.96142,13.53150,14.07563,14.72400,15.21152,15.58286,16.14743,16.79393,17.48800,18.08628,18.90630,20.12000,22.47213,24.10939,26.29889,28.33303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"Discovery Communications, LLC",SPS1948595357,4200085,25470DBU2,DSCOML 5.3 05/15/2049 FIX USD Corporate,173.09322,172.73688,178.05664,181.30019,188.75266,199.80927,198.60728,203.65831,171.78145,173.16397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Discovery Global Holdings, Inc.",SPS1948595592,29181597,55903VBW2,DISCGLO 5.05 03/15/2042 FIX USD Corporate,127.90027,124.72224,125.46930,127.24418,128.95393,139.55387,141.72548,142.93579,131.70730,132.83188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominion Energy, Inc.",SPS14037268,4001616,209615BQ5,DOMINEN 6.875 10/15/2026 FIX USD Corporate,0.41587,0.51756,0.64506,0.78655,0.93239,1.10460,1.28039,1.45095,1.64799,1.84285,2.07435,2.31273,2.57204,2.74754,3.00379,3.26479,3.57006,3.91760,4.22649,4.44426,5.43329,6.40562,7.75796,8.71117,10.21445,12.84107,13.77730,15.87671,17.16198,19.85741,21.46171,24.26562,25.45036,28.26946,29.88414
"Dominion Energy, Inc.",SPS14049850,4001616,209615BS1,DOMINEN 6.8 12/15/2027 FIX USD Corporate,3.05644,3.34238,3.65516,3.96800,4.29634,4.51611,4.83541,5.22033,5.58144,5.95976,6.36397,6.52899,6.95622,7.33468,7.74625,8.23158,8.71131,8.90619,9.39330,9.95947,11.37864,12.63761,14.41165,15.44413,17.43279,20.18401,21.21322,23.60351,25.18280,28.26615,30.51421,33.68606,35.11633,37.87080,40.09194
Duke Energy Corporation,SPS1854810425,4121470,26441CCA1,DUKECRP 6.1 09/15/2053 FIX USD Corporate,262.56221,266.00435,266.68161,268.05203,271.43011,277.52517,279.49931,281.54143,268.19839,270.88753,273.11856,269.27496,272.59823,278.90759,276.27864,272.66216,277.50193,291.84924,289.04909,301.92950,282.26632,298.28021,303.64564,282.53641,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Florida, LLC",SPS14171999,4056998,341099BT5,DUKEENAA 6.75 02/01/2028 FIX USD Corporate,3.52144,3.83615,4.16707,4.49994,4.70510,5.04927,5.38807,5.78941,6.17164,6.58357,6.79375,7.19185,7.64013,8.09450,8.52957,8.96085,9.16695,9.68645,10.18595,10.77869,11.85371,13.54713,14.88408,16.46498,18.07106,20.89276,23.01510,24.44167,27.58500,29.36905,32.92704,34.47564,37.81212,39.15912,42.92458
"Duke Energy Florida, LLC",SPS32210158,4056998,341099BW8,DUKEENAA 6.75 02/01/2028 FIX USD Corporate,3.52144,3.83615,4.16707,4.49994,4.70510,5.04927,5.38807,5.78941,6.17164,6.58357,6.79375,7.19185,7.64013,8.09450,8.52957,8.96085,9.16695,9.68645,10.18595,10.77869,11.85371,13.54713,14.88408,16.46498,18.07106,20.89276,23.01510,24.44167,27.58500,29.36905,32.92704,34.47564,37.81212,39.15912,42.92458
"Duke Energy Indiana, LLC",SPS14551614,4062444,693627AY7,DUKEENAB 6.12 10/15/2035 FIX USD Corporate,63.70346,63.09468,64.88433,65.82934,67.07469,68.56249,69.66060,69.06164,70.06055,70.79866,72.05945,73.07406,74.43596,73.92752,75.31904,76.02695,77.12183,79.48639,80.30380,80.77485,83.00257,84.67856,89.15953,87.91754,94.05934,100.73747,100.85127,104.56397,109.10103,116.76083,125.78978,130.78363,134.05333,135.96775,142.74868
"Duke Energy Kentucky, Inc.",SPS26281773,4057103,906888AS1,DEK 6.2 03/10/2036 FIX USD Corporate 144A,67.22562,68.51429,68.46332,69.38883,70.68176,72.13532,73.17601,74.60465,73.35206,74.14425,75.66592,76.49535,77.75002,79.16080,78.41120,78.59585,80.16591,82.38446,83.33164,85.77153,85.36893,89.78972,91.75955,93.80932,96.88195,102.04743,105.19439,106.02936,112.97717,120.67919,130.54188,132.86451,137.72410,136.75303,143.47506
"Duke Energy Ohio, Inc.",SPS14057038,4057079,172070CG7,DUKENO 6.35 06/15/2038 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Ohio, Inc.",SPS14139774,4057079,172070CP7,DUKENO 5.4 06/15/2033 FIX USD Corporate,40.32371,41.39258,42.58399,43.52062,44.55276,44.56207,45.37967,46.48849,47.42771,48.11868,49.42198,48.76937,50.15058,51.24325,52.37094,53.10542,54.26467,54.40740,55.44296,57.14355,59.68061,61.76625,65.59599,66.00248,70.71317,74.80586,75.88552,79.59571,83.06613,89.96158,95.43855,100.43299,102.59057,105.98540,110.24526
"Duke Energy Ohio, Inc.",SPS14139775,4057079,172070CQ5,DUKENO 5.375 06/15/2033 FIX USD Corporate,40.20062,41.22346,42.56490,43.30124,44.51285,44.28728,45.46283,46.51645,47.36450,48.34174,49.56573,49.16648,50.40593,51.60717,52.45542,53.21235,54.27570,54.32217,55.32443,56.78291,59.45905,61.62552,65.26720,65.69925,69.97483,74.92168,76.26697,79.31050,83.56945,90.33036,95.96244,100.39118,102.76188,106.94514,110.08786
El Paso LLC,SPS227398570,4010586,U53248AP2,KINDERM 7.42 02/15/2037 FIX USD Corporate RegS,73.12308,74.44077,76.42618,74.95436,76.30123,77.27879,78.17679,80.03417,81.19990,79.11457,79.95679,81.00986,82.31423,83.94421,84.85681,82.78011,83.61674,86.17683,85.41736,88.50261,87.20144,93.87198,94.36957,93.07711,96.05134,102.58471,0,0,0,0,0,0,0,0,0
El Paso LLC,SPS28714186,4010586,28336LBG3,KINDERM 7.42 02/15/2037 FIX USD Corporate 144A,73.12308,74.44077,76.42618,74.95436,76.30123,77.27879,78.17679,80.03417,81.19990,79.11457,79.95679,81.00986,82.31423,83.94421,84.85681,82.78011,83.61674,86.17683,85.41736,88.50261,87.20144,93.87198,94.36957,93.07711,96.05134,102.58471,104.83691,103.72315,111.48851,122.20839,130.24452,133.59370,135.49320,136.89212,147.30338
El Paso LLC,SPS28714188,4010586,28336LBA6,KINDERM 02/15/2027 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75681,5.12165,5.48595,5.90261,6.83027,8.12096,9.25862,10.65486,11.89700,14.12546,16.21784,17.42203,20.06665,21.42865,24.44620,25.66720,28.47428,29.77769,32.52646
El Paso LLC,SPS28969902,4010586,28336LBB4,ELPASAL 6.7 02/15/2027 FIX USD Corporate,0.94569,1.11596,1.29214,1.43469,1.64976,1.86623,2.08476,2.32393,2.56928,2.74719,3.04705,3.31867,3.65221,3.95606,4.25774,4.44340,4.75681,5.12165,5.48595,5.90261,6.83027,8.12096,9.25862,10.65486,11.89700,14.12546,16.21784,17.45793,20.11091,21.47552,24.63136,25.91472,28.49016,29.90545,32.52646
El Paso LLC,SPS28969935,4010586,28336LBH1,KINDERM 7.42 02/15/2037 FIX USD Corporate,73.12308,74.44077,76.42618,74.95436,76.30123,77.27879,78.17679,80.03417,81.19990,79.11457,79.95679,81.00986,82.31423,83.94421,84.85681,82.78011,83.61674,86.17683,85.41736,88.50261,87.20144,93.87198,94.36957,93.07711,96.05134,102.58471,104.83691,103.72315,111.48851,122.20839,130.24452,133.59370,135.49320,136.89212,147.30338
El Paso LLC,SPS64358763,4010586,U53248AL1,KINDERM 02/15/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78512,5.15209,5.53192,5.86378,6.83534,8.13013,9.26654,10.66390,11.90784,14.17375,16.27737,17.31825,19.93868,21.29315,24.33733,25.72748,0,0,0
"El Paso Natural Gas Company, L.L.C.",SPS14037911,4057159,283695BE3,ELPASBB 7.5 11/15/2026 FIX USD Corporate,0.51798,0.64790,0.78820,0.94385,1.11261,1.30336,1.43088,1.64788,1.85171,2.08669,2.33626,2.57858,2.75799,3.02153,3.29212,3.58755,3.91944,4.24069,4.42581,4.81238,5.84230,6.81544,8.08330,9.12630,10.62206,13.01360,13.92856,16.03169,17.31745,20.08122,21.50112,24.28106,25.69838,28.21182,29.55587
EPR Properties,SPS410248966,113645,26884UA@8,EPRPRO 4.56 08/22/2026 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT Corporation,SPS14035183,4004341,294549AE0,ETABL 7.75 07/15/2026 FIX USD Corporate,0.13756,0.21707,0.30826,0.41186,0.51463,0.65115,0.77967,0.94473,1.10627,1.29470,1.42974,1.61850,1.84300,2.08968,2.31396,2.55852,2.74440,2.99879,3.28518,3.59657,4.37463,5.42388,6.37273,7.54134,8.49687,10.61981,12.46975,13.40464,15.63461,16.99160,19.69294,20.82681,23.05027,24.02719,26.44759
Equifax Inc.,SPS14057890,4040823,294429AC9,EFX 6.9 07/01/2028 FIX USD Corporate,5.00694,5.38400,5.77130,6.17394,6.57103,6.78794,7.18640,7.63995,8.05777,8.51153,9.02216,9.18262,9.66188,10.17847,10.63529,11.07842,11.61837,11.80495,12.35646,13.03602,14.67267,15.99498,18.00372,19.13629,21.22461,24.02168,25.10802,27.45697,29.32175,32.91351,35.30086,38.59449,39.95753,42.80289,44.80772
Exelon Corporation,SPS1972368330,4057056,30161NBU4,EXC 3.25 03/15/2029 FIX USD Corporate,8.76704,9.26348,9.55900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expand Energy Corporation,SPS1675972149,4010492,845467AR0,EXPENE 5.375 02/01/2029 FIX USD Corporate,7.73066,8.18201,8.62720,9.10662,9.34938,9.86594,10.32730,10.88740,11.40399,11.95956,12.18858,12.72363,13.29507,13.89178,14.44422,15.02326,15.21322,15.89145,16.48492,17.19060,18.53989,20.61362,22.19412,23.98885,25.77996,29.04691,31.55697,32.97573,36.16666,38.84520,42.92459,0,0,0,0
Extra Space Storage LP,SPS1681216404,4383065,30225VAG2,EXTRSPA 2.35 03/15/2032 FIX USD Corporate,32.40537,33.28143,33.94408,34.81898,35.78527,36.78394,37.64687,38.71182,39.05994,40.01579,41.01362,41.82626,42.89136,44.01196,44.42575,45.28649,46.36691,47.69607,48.68183,50.09575,52.17677,55.70216,58.75220,61.31236,64.74680,69.19946,73.45936,75.17678,81.53462,85.74124,93.29829,95.80208,0,0,0
Extra Space Storage LP,SPS633114752,4383065,30225VA#4,EXTRSPA 10/09/2029 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federal Realty OP LP,SPS14035725,101479324,313747AF4,FEDEREA 7.48 08/15/2026 FIX USD Corporate,0.21752,0.30994,0.41168,0.51494,0.64235,0.78693,0.93117,1.11145,1.28576,1.43141,1.63377,1.83598,2.06980,2.32077,2.55439,2.72325,3.00477,3.29316,3.60292,3.93747,4.72562,5.80813,6.78208,8.06837,9.07635,11.05579,12.89666,13.83741,16.15409,17.46020,20.28277,21.58278,24.22094,25.50366,28.28505
"First Industrial, L.P.",SPS419359504,4064354,32055RA@6,FR-1stIndLP 04/20/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Maryland Capital II,SPS31507976,4049746,U32109AA5,AIB-FstMlndCap2 2.999 02/01/2027 FLT USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Holdings LLC,SPS14168084,4171731,345277AE7,FORDHOL 9.3 03/01/2030 FIX USD Corporate,12.88416,13.41684,14.13032,14.06234,14.62259,15.21068,15.79882,16.49085,17.07138,16.94141,17.62812,18.15560,18.71772,19.55347,20.16563,20.05384,20.76169,21.58968,22.26024,23.19786,24.20050,26.46930,27.45427,29.40548,30.95831,34.31787,36.23373,37.64562,40.09690,43.39761,48.34148,49.46998,52.36881,53.27210,55.73470
Ford Motor Company,SPS14009291,113873,345370BH2,F 9.95 02/15/2032 FIX USD Corporate,25.09472,25.77801,26.94559,26.36850,27.06776,27.85946,28.73359,29.56768,30.61355,29.75838,30.55466,31.06116,32.05643,32.95647,34.13017,33.04569,34.01483,34.85432,35.73870,37.10725,37.79398,39.59953,41.80182,44.46656,45.39546,47.00586,49.23207,52.80114,55.18396,61.91734,65.09192,65.77023,67.92225,69.67894,72.34309
Ford Motor Company,SPS14009295,113873,345370BM1,F 7.75 06/15/2043 FIX USD Corporate,127.52086,129.52802,134.59929,135.55138,136.77603,133.56381,135.49903,136.44766,134.49200,135.25038,137.69723,133.05719,133.90803,140.67599,142.94750,144.23299,144.86645,145.04013,147.87102,149.51504,153.88626,155.33055,154.91769,149.37486,153.89626,158.26865,154.72515,153.67424,165.25885,182.54842,203.74262,199.02576,198.66022,198.34719,198.52151
Ford Motor Company,SPS14035502,113873,345370BP4,F 7.5 08/01/2026 FIX USD Corporate,0.17695,0.26336,0.35882,0.47333,0.57650,0.71636,0.85758,1.02352,1.20136,1.38022,1.52780,1.72636,1.96240,2.20511,2.42520,2.69060,2.86662,3.15789,3.46051,3.78018,4.57117,5.63738,6.55049,7.79304,8.95000,10.85954,12.67000,13.68762,15.75814,17.27109,19.98150,21.15523,23.69257,24.67730,27.14455
Ford Motor Company,SPS14037654,113873,345370BR0,F 7.4 11/01/2046 FIX USD Corporate,166.51598,160.14650,170.23561,170.77331,172.43649,174.55112,176.76930,172.62359,169.72157,171.05489,170.96774,171.68617,169.89478,169.24541,174.25923,177.54424,179.55453,187.89331,183.59970,184.16128,187.48335,187.71040,193.07192,179.53555,187.93537,190.87813,187.06660,176.75320,189.06980,221.27926,251.88081,250.18820,250.41648,244.07030,240.61281
Ford Motor Company,SPS14043002,113873,345370BS8,F 7.7 05/15/2097 FIX USD Corporate,327.80543,319.41860,348.50028,353.47842,345.73198,361.76536,344.17676,351.81217,334.83227,336.90058,339.22633,334.26206,304.83375,325.76357,332.11807,337.26700,343.04746,382.53200,359.85972,384.99712,369.46550,372.89957,384.35802,307.84408,324.23908,313.97360,315.61518,292.69789,328.95204,410.13326,564.00349,521.08077,500.60124,448.79212,400.73698
Ford Motor Company,SPS14052708,113873,345370BT6,F 6.625 02/15/2028 FIX USD Corporate,3.64279,3.96809,4.30012,4.50381,4.83108,5.20741,5.53763,5.93816,6.36062,6.55850,6.95765,7.33610,7.79766,8.27106,8.73563,8.91089,9.36103,9.86740,10.38476,10.96421,12.08080,13.76839,15.04893,16.69268,18.09677,20.78196,22.98825,24.07773,26.94832,28.87560,32.83418,34.21254,37.01147,37.94081,41.07926
Ford Motor Company,SPS14086369,113873,345370BV1,F 8.9 01/15/2032 FIX USD Corporate,24.98069,25.70036,26.68869,27.34870,27.09436,28.05376,28.72752,29.55042,30.23925,30.90279,30.61839,31.21858,32.05593,33.10165,33.89020,34.59063,34.29586,35.50855,36.22741,37.30429,38.40616,41.10328,42.44257,44.46796,45.76729,50.10391,52.14539,53.48020,56.96758,61.52009,67.87543,68.59263,71.51780,72.79940,76.26886
Ford Motor Company,SPS14087329,113873,345370BW9,F 9.98 02/15/2047 FIX USD Corporate,146.28831,149.44907,153.77140,149.38477,150.15709,150.04802,151.59724,155.98030,154.59025,150.39928,150.73039,151.29538,149.85063,154.23605,159.13941,158.34741,160.73496,167.45614,166.92470,171.03651,165.99764,168.36919,167.10268,162.63673,164.48195,168.74209,171.76162,173.66371,167.47650,192.63969,223.33316,223.07603,215.92879,212.37255,210.56865
Freedom Mortgage Corporation,SPS1848270539,4105802,U31333AG9,FREEMOR 6.625 01/15/2027 FIX USD Corporate RegS,0.77610,0.92718,1.08794,1.26575,1.41824,1.62265,1.82330,2.06156,2.29729,2.55253,2.73325,2.98470,3.26449,3.56774,3.86408,4.19569,4.38721,4.72091,5.06630,5.46255,6.31517,7.56243,8.54608,9.67116,0,0,0,0,0,0,0,0,0,0,0
GE HealthCare Technologies Inc.,SPS1814830566,108009705,36267VAL7,GEHEAL 6.377 11/22/2052 FIX USD Corporate 144A,249.26383,253.79349,262.40741,261.79750,265.49708,270.54380,263.53753,266.79851,262.24563,265.79409,268.20769,265.77125,258.57975,267.87392,274.44124,270.26422,272.44569,286.48375,277.13121,289.90522,279.85553,287.53914,300.74203,267.91384,295.86602,300.70342,293.88889,0,0,0,0,0,0,0,0
"Global Medical Response, Inc.",SPS1878968083,4581397,U3163BAB5,GMEDIC 10/31/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,8.57407,9.02138,9.50022,9.97638,10.47548,10.45354,10.92893,11.42856,11.97487,12.51150,13.04510,12.88413,14.36826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Payments Inc.,SPS1758571575,4090258,37940XAH5,GLP 2.9 11/15/2031 FIX USD Corporate,28.14871,28.98147,30.02371,30.87696,31.77292,32.68174,32.98487,34.03606,34.93438,35.75190,36.77681,37.57010,37.94113,39.02152,39.97218,40.80287,41.78774,43.05319,43.29799,44.60346,47.23842,49.74579,53.36426,54.79475,58.81508,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1983634252,107538728,U3826RAH6,GOLDSAHG 02/23/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1994091751,107538728,38152BAR2,GOLDSAHG 06/16/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golub Capital Private Credit Fund,SPS1953804350,110706143,38179RAF2,GOLUCAHC 5.45 08/15/2028 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885561763,4207623,40058FDE0,GSFI 09/30/2064 FLT USD Corporate,0,0,0,0,0,0,0,0,546.26298,547.13082,567.16029,545.87687,579.75507,576.99902,576.88265,543.22801,556.55941,601.62760,596.69383,652.72055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885563461,4207623,40058FUG6,GSFI 11/29/2039 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halliburton Company,SPS14176439,4010641,406216AS0,HAL 7.6 08/15/2096 FIX USD Corporate 144A,403.51082,418.26687,446.90412,414.86386,419.83244,458.29888,440.87642,433.75735,415.87692,399.18832,412.71755,386.59233,415.85457,428.30552,437.82583,380.90715,385.63979,431.27163,392.11423,434.48215,408.35752,412.50557,452.87398,330.38822,357.60985,367.10927,297.23677,297.44115,332.05371,457.11719,566.06831,553.88511,522.87813,423.79910,453.90203
"Hasbro, Inc.",SPS14058449,4095387,418056AH0,HAS 6.6 07/15/2028 FIX USD Corporate,5.20612,5.57299,5.98785,6.38216,6.60048,7.03247,7.41621,7.90808,8.35070,8.78972,8.99285,9.43258,9.94837,10.45424,10.90628,11.42869,11.61664,12.18108,12.73219,13.39615,14.55091,16.38899,17.80658,19.56732,21.02337,24.27816,26.61255,27.89519,31.31544,33.19843,37.34786,38.87847,42.27534,43.01399,46.99867
"Healthcare Realty Holdings, L.P.",SPS1792655508,4345132,42225UAQ7,HEALREA 3.625 01/15/2028 FIX USD Corporate,3.45162,3.75771,4.09665,4.43056,4.68833,5.06101,5.39560,5.75789,6.12967,6.59166,6.89779,7.24334,7.75410,8.18806,8.62111,9.07374,9.39785,9.89093,10.40365,10.98885,12.26316,13.97517,15.54891,17.28981,18.92988,0.00000,0,0,0,0,0,0,0,0,0
"Healthcare Realty Holdings, L.P.",SPS635849717,4345132,42225UAG9,HEALREA 3.1 02/15/2030 FIX USD Corporate,14.35936,14.98131,15.67145,16.01369,16.66702,17.34810,17.96069,18.68138,19.35389,19.69252,20.42138,21.03691,21.83215,22.57811,23.27275,23.54808,24.34794,25.22697,25.99406,26.97325,28.64438,31.22836,33.40909,35.76930,38.20575,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Historic TW Inc.,SPS14028273,4004176,887315AZ2,TW-HistTWInc 8.3 01/15/2036 VAR USD Corporate,57.50425,58.81039,60.66185,61.76022,60.27190,60.39592,59.06584,62.79526,63.68212,68.22269,69.78759,64.13197,65.37949,67.07009,67.96875,68.06567,66.03593,67.85561,68.35671,71.28980,68.82243,75.67110,74.96608,75.50078,78.12549,91.06121,92.36531,94.84928,103.10298,104.79726,109.05568,111.91610,115.88123,116.76943,124.91569
Historic TW Inc.,SPS14056627,4004176,887315BM0,TW-HistTWInc 6.95 01/15/2028 FIX USD Corporate,3.25403,3.54539,3.87705,4.17974,4.42107,4.69984,5.04023,5.43267,5.80102,6.12323,6.32315,6.90790,7.32544,7.72400,8.13293,8.59648,8.75830,9.28023,9.76416,10.31041,11.34022,13.06988,14.36745,15.94153,17.24450,20.31474,22.60219,23.79779,26.77393,28.75049,32.45375,33.94480,36.66060,38.08804,41.62016
Historic TW Inc.,SPS14063043,4004176,887315BN8,TW-HistTWInc 6.625 05/15/2029 FIX USD Corporate,8.69898,9.16802,9.68674,10.14883,10.70982,11.20902,11.33073,11.94675,12.34229,13.02018,13.49288,14.33171,14.53885,15.09020,15.64753,16.20057,16.84587,17.56980,17.66264,18.47953,20.17963,21.62375,23.90026,25.07457,27.52871,31.28104,32.41717,35.53143,37.55400,41.64359,44.23160,47.32475,49.16630,52.27024,54.36901
Howard Hughes Holdings Inc.,SPS701331969,4265772,U44255AF1,THEHOW 4.375 02/01/2031 FIX USD Corporate RegS,20.49018,21.07615,22.02434,22.76712,23.02606,23.84625,24.46089,25.27460,26.00160,26.74518,26.95600,27.59197,28.26895,29.14857,29.94589,30.82471,31.08378,32.11714,32.84190,33.98041,35.25545,38.13116,40.18145,41.49998,43.75101,48.26866,51.66327,51.52449,55.43773,61.87423,67.42864,69.19982,73.30210,74.99843,0
HP Inc.,SPS1785965139,105223,40434LAN5,HPINCAA 5.5 01/15/2033 FIX USD Corporate,36.34266,37.21834,38.29744,39.20249,39.24771,40.30958,41.14481,42.25901,43.10666,44.01850,43.90774,44.54619,45.56807,46.90138,47.98498,48.84451,48.66177,50.03603,51.02978,52.65875,53.78454,57.27165,59.36580,60.94733,63.74477,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0,0
