Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
"Delhaize America, Inc.",SPS14096250,4054848,246688AB1,DELHIZ 9.0 04/15/2031 FIX USD Corporate 144A,4.06581,3.99554,4.09482,4.16443,4.23923,4.32157,4.39305,4.30202,4.39200,4.46202,4.54357,4.60494,4.68189,4.59447,4.67763,4.74728,4.81611,4.91278,4.98489,4.90981,5.10885,5.18495,5.42932,5.38772,5.65830,0,0,0,0,0,0,0,0,0,0
"Delhaize America, Inc.",SPS14109516,4054848,246688AF2,DELHIZ 9.0 04/15/2031 FIX USD Corporate,4.06581,3.99554,4.09482,4.16443,4.23923,4.32318,4.40088,4.32529,4.39990,4.47260,4.56613,4.63058,4.71988,4.62058,4.69496,4.76036,4.84412,4.94222,5.02140,4.93654,5.13684,5.17643,5.40579,5.37963,5.68956,5.73978,5.96728,6.06956,6.40112,6.51627,6.85430,6.91134,7.17817,7.18167,7.50803
"Delhaize America, Inc.",SPS64348525,4054848,U24627AB4,DELHIZ 9.0 04/15/2031 FIX USD Corporate RegS,4.06581,3.99554,4.09482,4.16443,4.23923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Inc.,SPS14552207,4047867,247025AE9,DELLN 7.1 04/15/2028 FIX USD Corporate,1.81764,1.83754,1.92099,2.00145,2.08284,2.16716,2.24312,2.25664,2.33576,2.41612,2.49764,2.57223,2.65662,2.64967,2.72730,2.80448,2.88792,2.97620,3.05639,3.04598,3.27385,3.40599,3.64749,3.75163,3.99687,4.10200,4.33937,4.40361,4.69061,4.83478,5.17468,5.30131,5.54954,5.59801,5.88003
Dell Inc.,SPS45117130,4047867,U24715AC5,DELLN 04/15/2038 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Discover Financial Services,SPS308170823,4096334,25472CBR9,DSF 4.0 03/15/2029 FIX USD Corporate,2.65965,2.75191,2.76917,2.85761,2.93594,3.02162,3.09892,3.18680,3.20158,3.28291,3.36281,3.43748,3.52449,3.58872,3.60438,3.67687,3.75842,3.84429,3.91665,4.01429,4.11688,4.37959,4.51245,4.73648,4.89348,5.15401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"Discovery Communications, LLC",SPS1948595357,4200085,25470DBU2,DSCOML 5.3 05/15/2049 FIX USD Corporate,10.32283,10.31996,10.54473,10.68471,10.98853,11.42704,11.28956,11.49330,10.25914,10.32754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Discovery Global Holdings, Inc.",SPS1948595592,29181597,55903VBW2,DISCGLO 5.05 03/15/2042 FIX USD Corporate,9.62924,9.46110,9.39621,9.48811,9.57574,10.11641,10.22213,10.27845,9.66702,9.72334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominion Energy, Inc.",SPS14037268,4001616,209615BQ5,DOMINEN 6.875 10/15/2026 FIX USD Corporate,0.44527,0.51047,0.59034,0.67131,0.74874,0.83213,0.91042,0.96953,1.04817,1.12305,1.20514,1.28499,1.36775,1.40266,1.47870,1.55361,1.63672,1.72610,1.80367,1.83053,2.05784,2.22838,2.48753,2.62026,2.87155,3.02322,3.26257,3.38901,3.66006,3.82654,4.12163,4.26373,4.50211,4.61862,4.88609
"Dominion Energy, Inc.",SPS14049850,4001616,209615BS1,DOMINEN 6.8 12/15/2027 FIX USD Corporate,1.49319,1.57371,1.65725,1.73789,1.81908,1.84699,1.92205,2.00912,2.08786,2.16790,2.25022,2.25280,2.33693,2.40961,2.48604,2.57328,2.65718,2.65441,2.73728,2.83056,3.05365,3.19961,3.44827,3.53964,3.79439,3.93781,4.16734,4.26293,4.54326,4.68757,5.02402,5.14584,5.39182,5.45314,5.75745
Duke Energy Corporation,SPS1854810425,4121470,26441CCA1,DUKECRP 6.1 09/15/2053 FIX USD Corporate,13.09552,13.21884,13.12265,13.17698,13.29760,13.50680,13.57879,13.65371,13.09772,13.19617,13.27871,13.16236,13.28090,13.49458,13.28873,13.18102,13.34827,13.81732,13.73735,14.15243,13.43048,13.96425,14.02596,13.39952,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Florida, LLC",SPS14171999,4056998,341099BT5,DUKEENAA 6.75 02/01/2028 FIX USD Corporate,1.62198,1.70437,1.78708,1.86752,1.89171,1.97116,2.04640,2.13245,2.21151,2.29410,2.30540,2.38238,2.46637,2.54888,2.62567,2.70014,2.69952,2.78639,2.86775,2.96135,3.08440,3.32980,3.46671,3.67308,3.82337,4.07709,4.14613,4.41111,4.56477,4.85611,5.02176,5.27659,5.39731,5.62539,5.75742
"Duke Energy Florida, LLC",SPS32210158,4056998,341099BW8,DUKEENAA 6.75 02/01/2028 FIX USD Corporate,1.62198,1.70437,1.78708,1.86752,1.89171,1.97116,2.04640,2.13245,2.21151,2.29410,2.30540,2.38238,2.46637,2.54888,2.62567,2.70014,2.69952,2.78639,2.86775,2.96135,3.08440,3.32980,3.46671,3.67308,3.82337,4.07709,4.14613,4.41111,4.56477,4.85611,5.02176,5.27659,5.39731,5.62539,5.75742
"Duke Energy Indiana, LLC",SPS14551614,4062444,693627AY7,DUKEENAB 6.12 10/15/2035 FIX USD Corporate,7.18775,7.06628,7.19258,7.25380,7.33654,7.43552,7.50618,7.38580,7.44945,7.49324,7.57429,7.63744,7.72359,7.60896,7.69844,7.73887,7.80552,7.95785,8.00394,7.95609,8.07910,8.09054,8.35760,8.17642,8.54455,8.61325,8.72509,8.71952,9.08782,9.29715,9.89872,9.93872,10.21820,10.09002,10.54080
"Duke Energy Kentucky, Inc.",SPS26281773,4057103,906888AS1,DEK 6.2 03/10/2036 FIX USD Corporate 144A,7.33918,7.42404,7.34317,7.40160,7.48601,7.58051,7.64570,7.73608,7.56944,7.61636,7.71418,7.76336,7.84074,7.92811,7.79622,7.80050,7.89885,8.03938,8.09369,8.24509,8.12075,8.38285,8.40860,8.51532,8.60499,8.86161,8.82131,8.97740,9.14812,9.68492,9.98975,10.21826,10.24572,10.30215,10.41419
"Duke Energy Ohio, Inc.",SPS14057038,4057079,172070CG7,DUKENO 6.35 06/15/2038 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Ohio, Inc.",SPS14139774,4057079,172070CP7,DUKENO 5.4 06/15/2033 FIX USD Corporate,5.75862,5.84774,5.94663,6.02119,6.10307,6.03951,6.10295,6.18970,6.26162,6.31120,6.41169,6.28939,6.39673,6.47857,6.56278,6.61346,6.69750,6.63941,6.71311,6.83905,7.00827,7.07845,7.33733,7.27487,7.58987,7.62682,7.80379,7.83229,8.16543,8.38853,8.83517,8.91482,9.14949,9.12376,9.47232
"Duke Energy Ohio, Inc.",SPS14139775,4057079,172070CQ5,DUKENO 5.375 06/15/2033 FIX USD Corporate,5.74772,5.83285,5.94537,6.00236,6.10006,6.01551,6.11068,6.19255,6.25667,6.33042,6.42402,6.32377,6.41861,6.50912,6.57010,6.62253,6.69878,6.63284,6.70394,6.81087,6.99164,7.06803,7.31345,7.25258,7.53744,7.63516,7.83031,7.81327,8.19889,8.41228,8.86786,8.91252,9.15997,9.18059,9.46337
El Paso LLC,SPS227398570,4010586,U53248AP2,KINDERM 7.42 02/15/2037 FIX USD Corporate RegS,7.52335,7.60800,7.73729,7.55272,7.63903,7.69898,7.75378,7.87134,7.94232,7.71735,7.76800,7.83255,7.91269,8.01330,8.06698,7.84336,7.89293,8.05350,7.99969,8.19090,8.00860,8.41148,8.34205,8.25367,8.33211,8.64333,0,0,0,0,0,0,0,0,0
El Paso LLC,SPS28714186,4010586,28336LBG3,KINDERM 7.42 02/15/2037 FIX USD Corporate 144A,7.52335,7.60800,7.73729,7.55272,7.63903,7.69898,7.75378,7.87134,7.94232,7.71735,7.76800,7.83255,7.91269,8.01330,8.06698,7.84336,7.89293,8.05350,7.99969,8.19090,8.00860,8.41148,8.34205,8.25367,8.33211,8.64333,8.55386,8.60393,8.82001,9.51556,9.71752,10.00120,9.87886,10.06151,10.35365
El Paso LLC,SPS28714188,4010586,28336LBA6,KINDERM 02/15/2027 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90596,1.98908,2.06949,2.15739,2.31424,2.55525,2.71584,2.94336,3.09130,3.34916,3.47103,3.73285,3.88824,4.15689,4.32162,4.56171,4.67753,4.91745,4.99867
El Paso LLC,SPS28969902,4010586,28336LBB4,ELPASAL 6.7 02/15/2027 FIX USD Corporate,0.75478,0.83656,0.91522,0.96392,1.04917,1.13075,1.20786,1.28889,1.36701,1.40334,1.49119,1.56799,1.65722,1.73581,1.81070,1.83106,1.90596,1.98908,2.06949,2.15739,2.31424,2.55525,2.71584,2.94336,3.09130,3.34916,3.47103,3.73734,3.89345,4.16228,4.34169,4.58814,4.67916,4.93036,4.99867
El Paso LLC,SPS28969935,4010586,28336LBH1,KINDERM 7.42 02/15/2037 FIX USD Corporate,7.52335,7.60800,7.73729,7.55272,7.63903,7.69898,7.75378,7.87134,7.94232,7.71735,7.76800,7.83255,7.91269,8.01330,8.06698,7.84336,7.89293,8.05350,7.99969,8.19090,8.00860,8.41148,8.34205,8.25367,8.33211,8.64333,8.55386,8.60393,8.82001,9.51556,9.71752,10.00120,9.87886,10.06151,10.35365
El Paso LLC,SPS64358763,4010586,U53248AL1,KINDERM 02/15/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91207,1.99541,2.07872,2.14984,2.31519,2.55683,2.71716,2.94475,3.09293,3.35570,3.47863,3.71984,3.87315,4.14126,4.30977,4.56816,0,0,0
"El Paso Natural Gas Company, L.L.C.",SPS14037911,4057159,283695BE3,ELPASBB 7.5 11/15/2026 FIX USD Corporate,0.51004,0.59167,0.67146,0.75284,0.83417,0.91909,0.96011,1.04705,1.12400,1.20744,1.29071,1.36793,1.40278,1.48128,1.55791,1.63822,1.72421,1.80432,1.82254,1.91332,2.14125,2.30508,2.54287,2.68614,2.93110,3.07665,3.31401,3.43710,3.70932,3.88059,4.15548,4.29268,4.55734,4.63935,4.88096
EPR Properties,SPS410248966,113645,26884UA@8,EPRPRO 4.56 08/22/2026 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT Corporation,SPS14035183,4004341,294549AE0,ETABL 7.75 07/15/2026 FIX USD Corporate,0.20019,0.28194,0.36192,0.44241,0.50744,0.59294,0.66699,0.75353,0.83159,0.91584,0.95997,1.03637,1.12111,1.20779,1.28316,1.36166,1.39775,1.47408,1.55577,1.63998,1.80951,2.05085,2.21494,2.44279,2.57461,2.83249,2.96124,3.20205,3.34556,3.62979,3.79563,4.03771,4.12004,4.33588,4.41219
Equifax Inc.,SPS14057890,4040823,294429AC9,EFX 6.9 07/01/2028 FIX USD Corporate,1.96137,2.04508,2.12786,2.21113,2.29082,2.30310,2.38010,2.46520,2.54134,2.62179,2.70927,2.70068,2.78102,2.86518,2.93785,3.00696,3.08902,3.07535,3.15741,3.25598,3.48241,3.61125,3.86379,3.94872,4.19103,4.32696,4.55439,4.62032,4.91996,5.08849,5.42483,5.53433,5.76683,5.81768,6.09381
Exelon Corporation,SPS1972368330,4057056,30161NBU4,EXC 3.25 03/15/2029 FIX USD Corporate,2.69284,2.77607,2.82434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expand Energy Corporation,SPS1675972149,4010492,845467AR0,EXPENE 5.375 02/01/2029 FIX USD Corporate,2.49346,2.57471,2.65264,2.73424,2.74424,2.82944,2.90365,2.99139,3.07026,3.15308,3.15139,3.22930,3.31061,3.39360,3.46877,3.54596,3.53065,3.61967,3.69555,3.78431,3.90295,4.14607,4.27337,4.46514,4.59843,4.84493,4.91077,5.15386,5.26431,5.61656,5.79047,0,0,0,0
Extra Space Storage LP,SPS1681216404,4383065,30225VAG2,EXTRSPA 2.35 03/15/2032 FIX USD Corporate,5.33389,5.41172,5.43837,5.51447,5.59790,5.68280,5.75491,5.84311,5.83543,5.91301,5.99345,6.05708,6.14105,6.22870,6.22183,6.28647,6.36851,6.47014,6.54208,6.64758,6.75127,6.99969,7.16589,7.32772,7.50922,7.76786,7.85770,8.07463,8.28865,8.66258,8.92758,9.18073,0,0,0
Extra Space Storage LP,SPS633114752,4383065,30225VA#4,EXTRSPA 10/09/2029 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federal Realty OP LP,SPS14035725,101479324,313747AF4,FEDEREA 7.48 08/15/2026 FIX USD Corporate,0.28223,0.36369,0.44231,0.50787,0.58850,0.67151,0.74721,0.83425,0.91237,0.96123,1.04246,1.11912,1.20247,1.28637,1.36106,1.39286,1.47673,1.55853,1.64251,1.72867,1.89468,2.13448,2.29883,2.54044,2.67782,2.93821,3.06057,3.30170,3.45189,3.72869,3.90450,4.16509,4.28876,4.53668,4.64362
"First Industrial, L.P.",SPS419359504,4064354,32055RA@6,FR-1stIndLP 04/20/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Maryland Capital II,SPS31507976,4049746,U32109AA5,AIB-FstMlndCap2 2.999 02/01/2027 FLT USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Holdings LLC,SPS14168084,4171731,345277AE7,FORDHOL 9.3 03/01/2030 FIX USD Corporate,3.21139,3.28764,3.38731,3.32342,3.40103,3.48076,3.55896,3.64897,3.72277,3.64621,3.73377,3.79910,3.86755,3.96865,4.04061,3.96313,4.04645,4.14261,4.21804,4.32294,4.36302,4.60309,4.63064,4.82433,4.90176,5.17814,5.15791,5.39655,5.41361,5.81455,6.02675,6.22678,6.25365,6.43279,6.41038
Ford Motor Company,SPS14009291,113873,345370BH2,F 9.95 02/15/2032 FIX USD Corporate,4.45250,4.52427,4.64727,4.51321,4.58567,4.66683,4.75579,4.83833,4.94150,4.77866,4.85720,4.90488,5.00140,5.08679,5.19770,5.01305,5.10497,5.18273,5.26350,5.38890,5.36467,5.51895,5.62757,5.84925,5.83731,5.89765,5.87170,6.26784,6.24206,6.86193,6.88018,7.03778,6.97927,7.21217,7.17802
Ford Motor Company,SPS14009295,113873,345370BM1,F 7.75 06/15/2043 FIX USD Corporate,9.35258,9.45590,9.70964,9.75801,9.81947,9.55739,9.65496,9.70391,9.61147,9.65175,9.77289,9.44001,9.48599,9.81559,9.92645,9.99014,10.02312,9.92442,10.06060,10.14012,10.34978,10.31595,10.30883,9.95951,10.18002,10.14293,10.11565,9.86595,10.49091,11.00831,11.99098,11.59066,11.70300,11.48120,11.60997
Ford Motor Company,SPS14035502,113873,345370BP4,F 7.5 08/01/2026 FIX USD Corporate,0.24286,0.32457,0.40312,0.48580,0.54856,0.63241,0.70933,0.79335,0.87511,0.95351,1.00116,1.07868,1.16476,1.24810,1.32063,1.40310,1.43631,1.52053,1.60432,1.68855,1.85803,2.09808,2.25304,2.49088,2.65570,2.89096,3.01157,3.26351,3.38371,3.68745,3.85202,4.09834,4.21371,4.42976,4.50801
Ford Motor Company,SPS14037654,113873,345370BR0,F 7.4 11/01/2046 FIX USD Corporate,10.64272,10.25463,10.69708,10.72515,10.80104,10.89562,10.99328,10.70844,10.59127,10.65441,10.65746,10.69422,10.62701,10.48411,10.70105,10.84425,10.93396,11.27952,11.11222,11.02205,11.17637,11.08478,11.31948,10.68056,11.04188,10.88164,10.86688,10.26831,10.87659,11.87869,13.10592,12.83674,12.97427,12.54490,12.54914
Ford Motor Company,SPS14043002,113873,345370BS8,F 7.7 05/15/2097 FIX USD Corporate,12.72853,12.58847,13.22896,13.36658,13.24414,13.60703,13.06141,13.25655,12.94227,13.02264,13.10685,13.03924,12.23280,12.71353,12.88024,13.02328,13.17961,14.00837,13.37304,13.91022,13.70958,13.66371,13.99608,12.32166,12.77539,12.34992,12.55831,11.89367,12.83062,14.26106,17.20369,16.27858,16.09079,14.97531,14.24125
Ford Motor Company,SPS14052708,113873,345370BT6,F 6.625 02/15/2028 FIX USD Corporate,1.65528,1.73884,1.82054,1.84517,1.92240,2.00749,2.07993,2.16471,2.25036,2.26001,2.33860,2.41113,2.49661,2.58151,2.66235,2.65691,2.73361,2.81743,2.90081,2.99146,3.11972,3.36193,3.48998,3.70334,3.82660,4.08273,4.16125,4.38921,4.51581,4.82400,5.03096,5.26991,5.34145,5.53225,5.61251
Ford Motor Company,SPS14086369,113873,345370BV1,F 8.9 01/15/2032 FIX USD Corporate,4.45326,4.52898,4.63278,4.69924,4.60271,4.70169,4.76881,4.84992,4.91640,4.97912,4.87742,4.93428,5.01432,5.11406,5.18702,5.25007,5.14563,5.25928,5.32286,5.41985,5.43435,5.66664,5.69607,5.85907,5.87838,6.12167,6.07501,6.28802,6.34610,6.79881,7.04676,7.20416,7.19555,7.39139,7.40711
Ford Motor Company,SPS14087329,113873,345370BW9,F 9.98 02/15/2047 FIX USD Corporate,9.73652,9.88473,10.08122,9.77418,9.81768,9.82308,9.89955,10.09825,10.04813,9.74993,9.77505,9.80994,9.75956,9.95762,10.17409,10.02235,10.13383,10.42414,10.41198,10.59038,10.28616,10.41501,10.26551,10.12087,10.09658,10.25355,10.17839,10.38989,9.95443,11.05688,11.98857,12.11056,11.65663,11.66275,11.39661
Freedom Mortgage Corporation,SPS1848270539,4105802,U31333AG9,FREEMOR 6.625 01/15/2027 FIX USD Corporate RegS,0.66758,0.74737,0.82549,0.90583,0.95838,1.04087,1.11672,1.20188,1.28113,1.36296,1.39990,1.47510,1.55512,1.63742,1.71448,1.79725,1.81915,1.89866,1.97816,2.06521,2.21297,2.45503,2.59724,2.78985,0,0,0,0,0,0,0,0,0,0,0
GE HealthCare Technologies Inc.,SPS1814830566,108009705,36267VAL7,GEHEAL 6.377 11/22/2052 FIX USD Corporate 144A,12.70131,12.86568,13.16717,13.15388,13.28612,13.46249,13.11145,13.22965,13.08436,13.21185,13.30040,13.22761,12.86888,13.18880,13.41403,13.28475,13.36550,13.83040,13.41018,13.83417,13.53367,13.68048,14.12445,12.97707,13.89698,13.79443,13.71736,0,0,0,0,0,0,0,0
"Global Medical Response, Inc.",SPS1878968083,4581397,U3163BAB5,GMEDIC 10/31/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,2.57152,2.65008,2.73178,2.81085,2.89165,2.83257,2.90904,2.98743,3.07104,3.15115,3.22897,3.13502,3.34778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Payments Inc.,SPS1758571575,4090258,37940XAH5,GLP 2.9 11/15/2031 FIX USD Corporate,4.91522,4.99524,5.09507,5.17427,5.25637,5.33826,5.32670,5.42083,5.49958,5.56928,5.65725,5.72323,5.71204,5.80292,5.88124,5.94740,6.02601,6.12779,6.10108,6.20543,6.40213,6.54066,6.80473,6.84381,7.12726,7.25965,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1983634252,107538728,U3826RAH6,GOLDSAHG 02/23/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1994091751,107538728,38152BAR2,GOLDSAHG 06/16/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golub Capital Private Credit Fund,SPS1953804350,110706143,38179RAF2,GOLUCAHC 5.45 08/15/2028 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885561763,4207623,40058FDE0,GSFI 09/30/2064 FLT USD Corporate,0,0,0,0,0,0,0,0,19.19568,19.11556,19.58608,19.01975,19.78687,19.63733,19.51553,18.76313,19.04452,19.93314,19.85383,21.14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885563461,4207623,40058FUG6,GSFI 11/29/2039 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halliburton Company,SPS14176439,4010641,406216AS0,HAL 7.6 08/15/2096 FIX USD Corporate 144A,14.37527,14.69612,15.27504,14.48337,14.61398,15.38031,15.08345,14.98445,14.67518,14.17114,14.46951,13.99245,14.59933,14.87227,15.08476,13.80121,13.93168,14.85079,14.13087,14.98141,14.37001,14.55357,15.20511,12.91103,13.35140,13.61570,11.99506,12.17353,12.72240,15.32290,17.07852,17.03704,16.32032,14.69297,15.06770
"Hasbro, Inc.",SPS14058449,4095387,418056AH0,HAS 6.6 07/15/2028 FIX USD Corporate,2.00738,2.08752,2.17426,2.25452,2.26811,2.35263,2.42562,2.51603,2.59505,2.67166,2.67112,2.74565,2.83069,2.91188,2.98279,3.06278,3.05040,3.13501,3.21558,3.31031,3.42323,3.66591,3.79300,4.00422,4.11684,4.37611,4.44711,4.68705,4.84605,5.13695,5.33611,5.58085,5.68798,5.85655,5.99102
"Healthcare Realty Holdings, L.P.",SPS1792655508,4345132,42225UAQ7,HEALREA 3.625 01/15/2028 FIX USD Corporate,1.61428,1.69497,1.77979,1.86071,1.90655,1.99144,2.06523,2.14310,2.21989,2.31136,2.35177,2.41816,2.51191,2.58974,2.66517,2.74218,2.77309,2.85376,2.93551,3.02600,3.18869,3.42968,3.60703,3.82648,3.98771,4.24234,0,0,0,0,0,0,0,0,0
"Healthcare Realty Holdings, L.P.",SPS635849717,4345132,42225UAG9,HEALREA 3.1 02/15/2030 FIX USD Corporate,3.48980,3.57216,3.66141,3.67847,3.76089,3.84502,3.91923,4.00488,4.08329,4.09196,4.17527,4.24408,4.33193,4.41272,4.48667,4.48120,4.56510,4.65611,4.73348,4.83162,4.95471,5.19777,5.35452,5.55865,5.72253,5.98574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Historic TW Inc.,SPS14028273,4004176,887315AZ2,TW-HistTWInc 8.3 01/15/2036 VAR USD Corporate,6.44489,6.53856,6.66895,6.74548,6.55701,6.56657,6.47395,6.73495,6.79642,7.10065,7.12063,6.74112,6.82706,6.94152,7.00208,7.00967,6.78369,6.90718,6.94203,7.13523,6.88407,7.33087,7.19575,7.23682,7.30807,7.89613,8.00267,8.26384,8.53032,8.74000,8.76332,9.03443,9.03655,9.19705,9.40967
Historic TW Inc.,SPS14056627,4004176,887315BM0,TW-HistTWInc 6.95 01/15/2028 FIX USD Corporate,1.55117,1.63077,1.71650,1.79276,1.82468,1.89226,1.97036,2.05729,2.13599,2.20389,2.21181,2.32664,2.40678,2.48123,2.55534,2.63695,2.62766,2.71706,2.79775,2.88615,3.00372,3.26013,3.39313,3.60268,3.71490,3.98729,4.07796,4.31801,4.45787,4.77097,4.95416,5.20406,5.26948,5.50614,5.62170
Historic TW Inc.,SPS14063043,4004176,887315BN8,TW-HistTWInc 6.625 05/15/2029 FIX USD Corporate,2.62075,2.70155,2.78825,2.86366,2.95256,3.02987,3.00602,3.09958,3.15811,3.25648,3.32335,3.43922,3.42122,3.49551,3.56927,3.64091,3.72309,3.81354,3.77368,3.87499,4.07480,4.18356,4.43426,4.49591,4.74926,4.87777,5.09521,5.19992,5.49292,5.66391,5.99466,6.05343,6.31320,6.35778,6.62572
