Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid,Macaulay Duration - Bid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID,SPT_EOD_MACAULAY_DURATION_BID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
"Delhaize America, Inc.",SPS14096250,4054848,246688AB1,DELHIZ 9.0 04/15/2031 FIX USD Corporate 144A,4.16738,4.09537,4.18739,4.26421,4.34396,4.42915,4.50455,4.41773,4.50518,4.58303,4.66661,4.73714,4.81930,4.72598,4.80856,4.88467,4.96142,5.05463,5.13354,5.04490,5.26568,5.33266,5.58263,5.56452,5.83333,0,0,0,0,0,0,0,0,0,0
"Delhaize America, Inc.",SPS14109516,4054848,246688AF2,DELHIZ 9.0 04/15/2031 FIX USD Corporate,4.16738,4.09537,4.18739,4.26421,4.34396,4.43002,4.50876,4.43172,4.50989,4.58931,4.67987,4.75218,4.84141,4.74264,4.81954,4.89294,4.97904,5.07295,5.15616,5.06270,5.28419,5.32672,5.56645,5.55862,5.85566,5.90215,6.14070,6.22401,6.53826,6.63437,6.95295,7.00678,7.27341,7.28548,7.59446
"Delhaize America, Inc.",SPS64348525,4054848,U24627AB4,DELHIZ 9.0 04/15/2031 FIX USD Corporate RegS,4.16738,4.09537,4.18739,4.26421,4.34396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell Inc.,SPS14552207,4047867,247025AE9,DELLN 7.1 04/15/2028 FIX USD Corporate,1.85781,1.87882,1.96024,2.04336,2.12665,2.21276,2.29050,2.30413,2.38474,2.46989,2.55322,2.63281,2.71898,2.71286,2.79115,2.87319,2.95912,3.04449,3.12945,3.11400,3.35803,3.49188,3.73925,3.85530,4.10321,4.21445,4.46137,4.54213,4.81593,4.94144,5.24616,5.36303,5.61599,5.68223,5.95138
Dell Inc.,SPS45117130,4047867,U24715AC5,DELLN 04/15/2038 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Discover Financial Services,SPS308170823,4096334,25472CBR9,DSF 4.0 03/15/2029 FIX USD Corporate,2.72648,2.81149,2.83412,2.91900,3.00164,3.08805,3.16608,3.25514,3.27036,3.35567,3.43857,3.51805,3.60490,3.68383,3.68982,3.77026,3.85559,3.94039,4.02286,4.11127,4.25475,4.51061,4.65501,4.89734,5.04425,5.30405,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"Discovery Communications, LLC",SPS1948595357,4200085,25470DBU2,DSCOML 5.3 05/15/2049 FIX USD Corporate,10.78574,10.78916,11.01245,11.15384,11.45279,11.88021,11.72971,11.93188,10.74785,10.82057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Discovery Global Holdings, Inc.",SPS1948595592,29181597,55903VBW2,DISCGLO 5.05 03/15/2042 FIX USD Corporate,10.02879,9.88702,9.79340,9.88766,9.97800,10.47923,10.58453,10.64692,10.08364,10.14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominion Energy, Inc.",SPS14037268,4001616,209615BQ5,DOMINEN 6.875 10/15/2026 FIX USD Corporate,0.45556,0.52244,0.60303,0.68635,0.76960,0.85570,0.93352,0.99054,1.07108,1.15660,1.24000,1.32064,1.40670,1.44258,1.52041,1.60302,1.68909,1.77335,1.85882,1.88101,2.12823,2.29948,2.55132,2.70535,2.95418,3.10682,3.35542,3.48880,3.74877,3.89756,4.16952,4.30575,4.55430,4.67354,4.93001
"Dominion Energy, Inc.",SPS14049850,4001616,209615BS1,DOMINEN 6.8 12/15/2027 FIX USD Corporate,1.52788,1.61110,1.69219,1.77542,1.85872,1.88528,1.96285,2.05175,2.13228,2.21770,2.30116,2.30725,2.39337,2.47465,2.55259,2.63730,2.72338,2.72004,2.80579,2.89268,3.13663,3.28453,3.53443,3.65492,3.90670,4.04295,4.28662,4.39242,4.65990,4.78962,5.08745,5.20592,5.45785,5.53778,5.81806
Duke Energy Corporation,SPS1854810425,4121470,26441CCA1,DUKECRP 6.1 09/15/2053 FIX USD Corporate,13.49732,13.62134,13.50705,13.56483,13.68621,13.89258,13.96689,14.04478,13.48959,13.58998,13.67487,13.56833,13.68810,13.89905,13.67943,13.58107,13.74776,14.20408,14.13305,14.53667,13.83299,14.36277,14.41111,13.82293,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Florida, LLC",SPS14171999,4056998,341099BT5,DUKEENAA 6.75 02/01/2028 FIX USD Corporate,1.65663,1.74005,1.82099,1.90419,1.92844,2.01368,2.09130,2.18004,2.26064,2.34649,2.35711,2.43724,2.52331,2.60688,2.68482,2.76664,2.76631,2.85131,2.93660,3.02343,3.16703,3.41587,3.55383,3.78850,3.92328,4.17942,4.27318,4.53460,4.66648,4.94272,5.08405,5.33840,5.45642,5.69523,5.81206
"Duke Energy Florida, LLC",SPS32210158,4056998,341099BW8,DUKEENAA 6.75 02/01/2028 FIX USD Corporate,1.65663,1.74005,1.82099,1.90419,1.92844,2.01368,2.09130,2.18004,2.26064,2.34649,2.35711,2.43724,2.52331,2.60688,2.68482,2.76664,2.76631,2.85131,2.93660,3.02343,3.16703,3.41587,3.55383,3.78850,3.92328,4.17942,4.27318,4.53460,4.66648,4.94272,5.08405,5.33840,5.45642,5.69523,5.81206
"Duke Energy Indiana, LLC",SPS14551614,4062444,693627AY7,DUKEENAB 6.12 10/15/2035 FIX USD Corporate,7.37593,7.25149,7.36805,7.43630,7.52072,7.61799,7.69186,7.56879,7.63785,7.69304,7.77628,7.84508,7.93297,7.80976,7.89831,7.94959,8.02219,8.16125,8.21787,8.14695,8.30062,8.31140,8.58004,8.43039,8.78344,8.84045,8.98045,8.97279,9.32814,9.50403,10.05084,10.08804,10.36657,10.26191,10.68229
"Duke Energy Kentucky, Inc.",SPS26281773,4057103,906888AS1,DEK 6.2 03/10/2036 FIX USD Corporate 144A,7.53765,7.62377,7.52744,7.59314,7.67892,7.77312,7.84274,7.93448,7.77039,7.82729,7.92382,7.98134,8.06244,8.15074,8.01029,8.03160,8.12960,8.26077,8.32328,8.46270,8.36361,8.62881,8.64881,8.78591,8.85699,9.11900,9.08178,9.25816,9.39903,9.89724,10.15351,10.38898,10.41500,10.50504,10.59885
"Duke Energy Ohio, Inc.",SPS14057038,4057079,172070CG7,DUKENO 6.35 06/15/2038 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Ohio, Inc.",SPS14139774,4057079,172070CP7,DUKENO 5.4 06/15/2033 FIX USD Corporate,5.90371,5.99189,6.08488,6.16403,6.24765,6.17970,6.24933,6.33819,6.41440,6.47834,6.57405,6.46052,6.56265,6.64639,6.72982,6.79261,6.87885,6.80692,6.88581,7.00028,7.19846,7.26593,7.52604,7.49427,7.79635,7.83631,8.03593,8.06500,8.38431,8.56660,8.97051,9.04527,9.28764,9.27879,9.60714
"Duke Energy Ohio, Inc.",SPS14139775,4057079,172070CQ5,DUKENO 5.375 06/15/2033 FIX USD Corporate,5.89840,5.98417,6.08563,6.15405,6.24736,6.16558,6.25588,6.34157,6.41277,6.49229,6.58351,6.48556,6.57904,6.66857,6.73633,6.80031,6.88132,6.80386,6.88094,6.98227,7.18851,7.25999,7.51061,7.47909,7.75918,7.84428,8.05776,8.05167,8.41171,8.58665,8.99682,9.04517,9.29739,9.32523,9.60188
El Paso LLC,SPS227398570,4010586,U53248AP2,KINDERM 7.42 02/15/2037 FIX USD Corporate RegS,7.73525,7.82146,7.94249,7.75882,7.84637,7.91307,7.97387,8.08800,8.16255,7.94334,8.00148,8.07069,8.15395,8.25362,8.31337,8.09069,8.14810,8.29880,8.26903,8.44556,8.28440,8.67139,8.60537,8.56894,8.62718,8.93859,0,0,0,0,0,0,0,0,0
El Paso LLC,SPS28714186,4010586,28336LBG3,KINDERM 7.42 02/15/2037 FIX USD Corporate 144A,7.73525,7.82146,7.94249,7.75882,7.84637,7.91307,7.97387,8.08800,8.16255,7.94334,8.00148,8.07069,8.15395,8.25362,8.31337,8.09069,8.14810,8.29880,8.26903,8.44556,8.28440,8.67139,8.60537,8.56894,8.62718,8.93859,8.85093,8.93156,9.11292,9.76115,9.93214,10.21602,10.10574,10.30162,10.55217
El Paso LLC,SPS28714188,4010586,28336LBA6,KINDERM 02/15/2027 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96383,2.04756,2.13312,2.21762,2.38995,2.63754,2.79794,3.04350,3.18892,3.44621,3.57863,3.83650,3.97664,4.23896,4.38401,4.63099,4.75181,4.99860,5.08900
El Paso LLC,SPS28969902,4010586,28336LBB4,ELPASAL 6.7 02/15/2027 FIX USD Corporate,0.77283,0.85617,0.93672,0.98859,1.07219,1.15814,1.23599,1.32455,1.40510,1.44455,1.52872,1.60907,1.69576,1.77879,1.85647,1.87935,1.96383,2.04756,2.13312,2.21762,2.38995,2.63754,2.79794,3.04350,3.18892,3.44621,3.57863,3.83831,3.97904,4.24134,4.39381,4.64354,4.75268,5.00531,5.08900
El Paso LLC,SPS28969935,4010586,28336LBH1,KINDERM 7.42 02/15/2037 FIX USD Corporate,7.73525,7.82146,7.94249,7.75882,7.84637,7.91307,7.97387,8.08800,8.16255,7.94334,8.00148,8.07069,8.15395,8.25362,8.31337,8.09069,8.14810,8.29880,8.26903,8.44556,8.28440,8.67139,8.60537,8.56894,8.62718,8.93859,8.85093,8.93156,9.11292,9.76115,9.93214,10.21602,10.10574,10.30162,10.55217
El Paso LLC,SPS64358763,4010586,U53248AL1,KINDERM 02/15/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96494,2.04867,2.13469,2.21637,2.39018,2.63790,2.79835,3.04392,3.18953,3.44849,3.58186,3.83121,3.96963,4.23203,4.37819,4.63407,0,0,0
"El Paso Natural Gas Company, L.L.C.",SPS14037911,4057159,283695BE3,ELPASBB 7.5 11/15/2026 FIX USD Corporate,0.52108,0.60442,0.68500,0.76832,0.85165,0.93777,0.98104,1.06992,1.15035,1.23641,1.31986,1.40033,1.43604,1.51899,1.59687,1.68008,1.76642,1.84962,1.86976,1.95494,2.20200,2.36885,2.61540,2.76805,3.01489,3.16140,3.40922,3.53724,3.79794,3.94585,4.20895,4.33909,4.60039,4.69887,4.94213
EPR Properties,SPS410248966,113645,26884UA@8,EPRPRO 4.56 08/22/2026 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT Corporation,SPS14035183,4004341,294549AE0,ETABL 7.75 07/15/2026 FIX USD Corporate,0.20556,0.28889,0.36944,0.45278,0.51778,0.60392,0.68164,0.77052,0.85106,0.93717,0.98470,1.06510,1.15128,1.23497,1.31271,1.39587,1.43038,1.51304,1.59886,1.68258,1.86334,2.11079,2.27609,2.52217,2.66452,2.92170,3.05748,3.30697,3.43984,3.70910,3.85278,4.10083,4.20286,4.43770,4.52081
Equifax Inc.,SPS14057890,4040823,294429AC9,EFX 6.9 07/01/2028 FIX USD Corporate,2.00955,2.09330,2.17453,2.25814,2.34118,2.35341,2.43140,2.51985,2.59979,2.68507,2.76974,2.76280,2.84775,2.93191,3.00872,3.08853,3.17414,3.15736,3.24281,3.33237,3.57630,3.70951,3.96146,4.06993,4.31673,4.44357,4.68555,4.76847,5.04854,5.18864,5.48925,5.59751,5.84137,5.90992,6.17513
Exelon Corporation,SPS1972368330,4057056,30161NBU4,EXC 3.25 03/15/2029 FIX USD Corporate,2.75245,2.83601,2.88106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expand Energy Corporation,SPS1675972149,4010492,845467AR0,EXPENE 5.375 02/01/2029 FIX USD Corporate,2.56044,2.64379,2.72425,2.80766,2.81758,2.90405,2.98141,3.07060,3.15125,3.23710,3.23568,3.31606,3.40136,3.48528,3.56289,3.64503,3.63279,3.71917,3.80232,3.88851,4.02272,4.27133,4.40065,4.62624,4.74989,5.00361,5.08845,5.33949,5.44341,5.76010,5.91638,0,0,0,0
Extra Space Storage LP,SPS1681216404,4383065,30225VAG2,EXTRSPA 2.35 03/15/2032 FIX USD Corporate,5.46783,5.54996,5.56378,5.64499,5.72912,5.81553,5.89180,5.98121,5.97789,6.06116,6.14411,6.21816,6.30431,6.39043,6.38101,6.45637,6.54161,6.63465,6.71512,6.80974,6.94079,7.19204,7.34940,7.55503,7.71604,7.97601,8.08447,8.31868,8.49884,8.82902,9.04646,9.30030,0,0,0
Extra Space Storage LP,SPS633114752,4383065,30225VA#4,EXTRSPA 10/09/2029 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federal Realty OP LP,SPS14035725,101479324,313747AF4,FEDEREA 7.48 08/15/2026 FIX USD Corporate,0.28889,0.37222,0.45278,0.51837,0.60167,0.68775,0.76552,0.85442,0.93496,0.98637,1.06970,1.15013,1.23621,1.31972,1.39743,1.43007,1.51618,1.59959,1.68571,1.76961,1.95163,2.19882,2.36555,2.61522,2.76203,3.01952,3.15575,3.40526,3.54280,3.80827,3.95770,4.21393,4.34064,4.59109,4.69809
"First Industrial, L.P.",SPS419359504,4064354,32055RA@6,FR-1stIndLP 04/20/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Maryland Capital II,SPS31507976,4049746,U32109AA5,AIB-FstMlndCap2 2.999 02/01/2027 FLT USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Holdings LLC,SPS14168084,4171731,345277AE7,FORDHOL 9.3 03/01/2030 FIX USD Corporate,3.30227,3.38369,3.47260,3.41466,3.49635,3.58058,3.65955,3.75006,3.82855,3.75708,3.84391,3.91776,3.99608,4.08987,4.16588,4.08536,4.17135,4.26330,4.34483,4.44137,4.49784,4.74522,4.78550,5.00464,5.07004,5.34415,5.34268,5.59078,5.60935,5.97457,6.13803,6.35572,6.38751,6.58910,6.57556
Ford Motor Company,SPS14009291,113873,345370BH2,F 9.95 02/15/2032 FIX USD Corporate,4.58279,4.66058,4.76782,4.64332,4.72111,4.80562,4.89200,4.97842,5.07466,4.92656,5.00833,5.06816,5.16321,5.24968,5.35116,5.18055,5.27279,5.35406,5.43834,5.55297,5.54363,5.72871,5.81186,6.04661,6.03718,6.14700,6.12073,6.49508,6.46974,7.01986,7.03628,7.21744,7.17003,7.41154,7.37852
Ford Motor Company,SPS14009295,113873,345370BM1,F 7.75 06/15/2043 FIX USD Corporate,9.68881,9.79315,10.03471,10.08860,10.15447,9.88434,9.98269,10.03755,9.96131,10.00796,10.12885,9.79029,9.84198,10.15623,10.26695,10.33472,10.37451,10.25408,10.38909,10.47134,10.69143,10.64873,10.66741,10.32900,10.55922,10.51203,10.50977,10.26041,10.87283,11.34687,12.28436,11.90391,12.03232,11.81480,11.95705
Ford Motor Company,SPS14035502,113873,345370BP4,F 7.5 08/01/2026 FIX USD Corporate,0.25000,0.33333,0.41389,0.49722,0.56268,0.64879,0.72659,0.81542,0.89604,0.98205,1.03044,1.11094,1.19721,1.28069,1.35827,1.44169,1.47674,1.56048,1.64658,1.73026,1.91266,2.15986,2.32413,2.57301,2.72779,2.97721,3.11185,3.36561,3.48981,3.76742,3.91152,4.16158,4.28235,4.51727,4.60459
Ford Motor Company,SPS14037654,113873,345370BR0,F 7.4 11/01/2046 FIX USD Corporate,11.01885,10.62648,11.04979,11.08384,11.16273,11.25937,11.35810,11.06458,10.96141,11.02861,11.03894,11.08084,11.02517,10.86276,11.07479,11.21732,11.30953,11.64219,11.49257,11.38137,11.54855,11.45025,11.69309,11.07376,11.43785,11.27297,11.27826,10.69007,11.29371,12.23970,13.42014,13.15778,13.30780,12.89145,12.91362
Ford Motor Company,SPS14043002,113873,345370BS8,F 7.7 05/15/2097 FIX USD Corporate,13.20905,13.07220,13.71502,13.85550,13.73636,14.10176,13.54159,13.73975,13.42880,13.51229,13.59951,13.53507,12.71367,13.19735,13.36682,13.51282,13.67216,14.50239,13.85337,14.39279,14.20144,14.14669,14.48732,12.80566,13.26841,12.83386,13.05172,12.37767,13.32372,14.74356,17.68567,16.75652,16.57755,15.45707,14.73265
Ford Motor Company,SPS14052708,113873,345370BT6,F 6.625 02/15/2028 FIX USD Corporate,1.69637,1.77993,1.86079,1.88543,1.96800,2.05428,2.13147,2.22004,2.30170,2.31483,2.39750,2.47664,2.56313,2.64729,2.72615,2.72342,2.80732,2.89145,2.97741,3.06342,3.20885,3.45671,3.59092,3.82883,3.95051,4.20849,4.30529,4.54823,4.66223,4.94966,5.11203,5.35809,5.44462,5.66187,5.74120
Ford Motor Company,SPS14086369,113873,345370BV1,F 8.9 01/15/2032 FIX USD Corporate,4.58106,4.66126,4.75678,4.83157,4.73346,4.82923,4.90160,4.98713,5.06029,5.13338,5.02650,5.09275,5.17659,5.27256,5.34870,5.42035,5.30851,5.41475,5.48697,5.58143,5.60344,5.84531,5.87379,6.06485,6.08082,6.33278,6.29641,6.52421,6.56745,6.98492,7.18260,7.36396,7.36072,7.57186,7.58296
Ford Motor Company,SPS14087329,113873,345370BW9,F 9.98 02/15/2047 FIX USD Corporate,10.10236,10.24963,10.44185,10.12514,10.17358,10.18628,10.26544,10.46088,10.42089,10.11168,10.14262,10.18262,10.14219,10.33731,10.54904,10.37859,10.49155,10.77340,10.76931,10.94500,10.64521,10.78809,10.63347,10.51565,10.47913,10.64915,10.56443,10.78631,10.35498,11.43077,12.30546,12.44049,11.99989,12.02451,11.75882
Freedom Mortgage Corporation,SPS1848270539,4105802,U31333AG9,FREEMOR 6.625 01/15/2027 FIX USD Corporate RegS,0.68953,0.77284,0.85340,0.93673,0.98864,1.07469,1.15250,1.24133,1.32196,1.40798,1.44493,1.52514,1.61087,1.69441,1.77239,1.85594,1.88059,1.96372,2.04916,2.13363,2.30294,2.55124,2.70965,2.94509,0,0,0,0,0,0,0,0,0,0,0
GE HealthCare Technologies Inc.,SPS1814830566,108009705,36267VAL7,GEHEAL 6.377 11/22/2052 FIX USD Corporate 144A,13.08250,13.24570,13.53952,13.53284,13.66505,13.83946,13.48211,13.60137,13.46799,13.59604,13.68662,13.62269,13.25692,13.56962,13.79071,13.67264,13.75595,14.20635,13.78332,14.19488,13.92424,14.05499,14.49688,13.38369,14.28554,14.17738,14.11911,0,0,0,0,0,0,0,0
"Global Medical Response, Inc.",SPS1878968083,4581397,U3163BAB5,GMEDIC 10/31/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,2.69938,2.78415,2.86839,2.94982,3.03547,2.97394,3.05282,3.13570,3.22250,3.30614,3.39041,3.28971,3.52645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Payments Inc.,SPS1758571575,4090258,37940XAH5,GLP 2.9 11/15/2031 FIX USD Corporate,5.04886,5.13175,5.22088,5.30338,5.38702,5.47231,5.46120,5.55337,5.63398,5.71383,5.80009,5.87522,5.86394,5.95197,6.03094,6.10706,6.19067,6.28374,6.26125,6.35658,6.58239,6.72036,6.98040,7.05890,7.33069,7.46118,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1983634252,107538728,U3826RAH6,GOLDSAHG 02/23/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1994091751,107538728,38152BAR2,GOLDSAHG 06/16/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golub Capital Private Credit Fund,SPS1953804350,110706143,38179RAF2,GOLUCAHC 5.45 08/15/2028 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885561763,4207623,40058FDE0,GSFI 09/30/2064 FLT USD Corporate,0,0,0,0,0,0,0,0,19.39473,19.31156,19.78020,19.21363,19.97630,19.82517,19.69923,18.95154,19.23172,20.11144,20.03511,21.31877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885563461,4207623,40058FUG6,GSFI 11/29/2039 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halliburton Company,SPS14176439,4010641,406216AS0,HAL 7.6 08/15/2096 FIX USD Corporate 144A,14.86198,15.18484,15.76461,14.96124,15.09440,15.86137,15.56813,15.47251,15.16704,14.64999,14.95059,14.47739,15.08587,15.36092,15.57544,14.28068,14.41395,15.33391,14.61874,15.46997,14.85173,15.04345,15.68486,13.40407,13.83460,14.10770,12.47907,12.66728,13.20624,15.81131,17.55309,17.51962,16.79822,15.18359,15.54897
"Hasbro, Inc.",SPS14058449,4095387,418056AH0,HAS 6.6 07/15/2028 FIX USD Corporate,2.05467,2.13779,2.21963,2.30276,2.31522,2.40137,2.47841,2.56806,2.64864,2.73309,2.73231,2.81161,2.89800,2.98127,3.05762,3.14059,3.12881,3.21335,3.29825,3.38625,3.51777,3.76584,3.89363,4.12875,4.24077,4.50061,4.58808,4.83676,4.96871,5.24703,5.40635,5.65517,5.76214,5.96360,6.07876
"Healthcare Realty Holdings, L.P.",SPS1792655508,4345132,42225UAQ7,HEALREA 3.625 01/15/2028 FIX USD Corporate,1.65216,1.73544,1.81639,1.89967,1.94781,2.03399,2.11151,2.19944,2.27982,2.36669,2.40627,2.48485,2.57251,2.65531,2.73302,2.81574,2.84815,2.93139,3.01707,3.10229,3.28500,3.53248,3.70957,3.95231,4.11527,4.37152,0,0,0,0,0,0,0,0,0
"Healthcare Realty Holdings, L.P.",SPS635849717,4345132,42225UAG9,HEALREA 3.1 02/15/2030 FIX USD Corporate,3.57346,3.65701,3.73983,3.76128,3.84486,3.93095,4.00822,4.09678,4.17725,4.19200,4.27598,4.35335,4.44071,4.52388,4.60106,4.60256,4.68870,4.77569,4.85939,4.94884,5.09826,5.34663,5.50233,5.73447,5.88722,6.14860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Historic TW Inc.,SPS14028273,4004176,887315AZ2,TW-HistTWInc 8.3 01/15/2036 VAR USD Corporate,6.87770,6.97131,7.08770,7.16982,6.98140,7.01862,6.98170,7.19378,7.26486,7.50026,7.45515,7.22034,7.31037,7.41945,7.48870,7.52279,7.29580,7.41281,7.46582,7.63294,7.43489,7.84413,7.72920,7.83293,7.86942,8.39187,8.26594,8.53252,8.75607,8.97732,8.99176,9.26556,9.26261,9.43980,9.61901
Historic TW Inc.,SPS14056627,4004176,887315BM0,TW-HistTWInc 6.95 01/15/2028 FIX USD Corporate,1.60681,1.69005,1.77149,1.85435,1.87644,1.95952,2.03784,2.12691,2.20759,2.29112,2.29563,2.38559,2.47078,2.55252,2.62995,2.71343,2.70772,2.79372,2.87890,2.96445,3.10241,3.35584,3.48967,3.72554,3.83983,4.10581,4.20743,4.45626,4.57816,4.86755,5.01747,5.26917,5.35253,5.59686,5.70094
Historic TW Inc.,SPS14063043,4004176,887315BN8,TW-HistTWInc 6.625 05/15/2029 FIX USD Corporate,2.71592,2.79938,2.88268,2.96446,3.05025,3.13463,3.10973,3.20145,3.27486,3.36652,3.44496,3.53876,3.51604,3.59653,3.67354,3.75304,3.83860,3.92579,3.88648,3.97941,4.20944,4.31977,4.57274,4.65338,4.90741,5.02267,5.25773,5.35468,5.63454,5.77523,6.07835,6.14897,6.40981,6.46701,6.72904
