Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price,Mid Price
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID,SPT_EOD_PRICE_MID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
"Duke Energy Kentucky, Inc.",SPS26281773,4057103,906888AS1,DEK 6.2 03/10/2036 FIX USD Corporate 144A,106.11162,106.37737,109.39059,108.15898,108.38352,109.09855,108.48148,108.76297,107.54937,105.67998,106.57110,105.09014,104.80631,105.16211,106.24704,102.63765,103.31703,106.23650,104.80003,108.30759,102.25703,103.28218,104.68436,99.13097,103.51607,104.01215,103.16023,99.98743,107.34129,119.39736,133.61917,133.22540,134.19607,126.02192,131.65244
"Duke Energy Ohio, Inc.",SPS14057038,4057079,172070CG7,DUKENO 6.35 06/15/2038 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duke Energy Ohio, Inc.",SPS14139774,4057079,172070CP7,DUKENO 5.4 06/15/2033 FIX USD Corporate,102.27435,102.88104,104.77338,104.06117,104.16439,104.83075,103.84818,103.90943,103.42068,100.71985,102.25664,99.78985,101.47893,101.52162,102.12312,99.94589,99.93993,102.62069,101.83712,104.97963,99.94552,100.84823,102.07862,95.53094,99.73998,99.42128,96.08998,95.94803,100.55883,110.47150,122.86791,124.58875,124.15062,120.15795,127.33222
"Duke Energy Ohio, Inc.",SPS14139775,4057079,172070CQ5,DUKENO 5.375 06/15/2033 FIX USD Corporate,100.80206,101.22324,104.01962,101.99044,103.59573,103.13918,104.28899,103.66840,102.54353,101.76015,102.70817,101.71804,102.90277,103.22893,102.18813,100.20519,99.55430,101.74382,100.81268,102.65041,98.40328,99.88758,100.10407,94.04684,96.41174,99.42358,96.85208,94.53957,101.78135,111.19494,123.99620,123.78171,123.94878,122.48715,125.69126
El Paso LLC,SPS227398570,4010586,U53248AP2,KINDERM 7.42 02/15/2037 FIX USD Corporate RegS,114.48614,115.29002,117.78610,116.34225,116.72566,115.55325,114.51640,116.50248,116.05412,113.32511,111.94287,111.59142,111.43631,112.08078,111.62232,109.42994,108.01648,111.50654,105.93589,110.42162,104.60413,110.99633,110.42629,98.73914,103.57226,105.97296,0,0,0,0,0,0,0,0,0
El Paso LLC,SPS28714186,4010586,28336LBG3,KINDERM 7.42 02/15/2037 FIX USD Corporate 144A,114.48614,115.29002,117.78610,116.34225,116.72566,115.55325,114.51640,116.50248,116.05412,113.32511,111.94287,111.59142,111.43631,112.08078,111.62232,109.42994,108.01648,111.50654,105.93589,110.42162,104.60413,110.99633,110.42629,98.73914,103.57226,105.97296,104.69837,98.73472,107.57841,123.53028,132.94610,135.00000,131.55895,129.40450,142.84875
El Paso LLC,SPS28714188,4010586,28336LBA6,KINDERM 02/15/2027 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.32219,101.77357,101.25763,102.56362,100.48825,100.80412,101.97092,99.83124,101.38028,103.26415,101.97018,104.58561,109.08482,112.30514,118.25000,118.25000,118.25000,118.25000,116.83000
El Paso LLC,SPS28969902,4010586,28336LBB4,ELPASAL 6.7 02/15/2027 FIX USD Corporate,101.50274,101.73892,101.89399,101.62814,102.55138,102.20283,102.57827,101.58674,101.62880,101.27989,102.64186,102.43256,103.56417,103.18203,103.12033,102.82171,101.32219,101.77357,101.25763,102.56362,100.48825,100.80412,101.97092,99.83124,101.38028,103.26415,101.97018,105.17858,109.73888,113.01407,120.81900,121.68400,118.44000,119.78200,116.83000
El Paso LLC,SPS28969935,4010586,28336LBH1,KINDERM 7.42 02/15/2037 FIX USD Corporate,114.48614,115.29002,117.78610,116.34225,116.72566,115.55325,114.51640,116.50248,116.05412,113.32511,111.94287,111.59142,111.43631,112.08078,111.62232,109.42994,108.01648,111.50654,105.93589,110.42162,104.60413,110.99633,110.42629,98.73914,103.57226,105.97296,104.69837,98.73472,107.57841,123.53028,132.94610,135.00000,131.55895,129.40450,142.84875
El Paso LLC,SPS64358763,4010586,U53248AL1,KINDERM 02/15/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.50286,103.00477,103.00875,101.24184,100.66136,101.07308,102.18420,100.05397,101.62181,104.25589,103.00213,102.95625,107.28884,110.35983,116.83159,119.16025,0,0,0
"El Paso Natural Gas Company, L.L.C.",SPS14037911,4057159,283695BE3,ELPASBB 7.5 11/15/2026 FIX USD Corporate,101.67791,101.95705,102.37942,102.62252,102.87830,103.19725,103.21667,103.40553,103.41926,103.38377,103.94242,103.86347,104.08072,103.73731,104.06015,104.05338,104.61734,104.61347,104.47814,106.38724,104.15403,105.00520,104.74521,104.01711,105.50326,106.54467,106.33776,106.24750,110.70799,117.67311,122.82211,125.82895,128.70344,125.87165,128.17601
EPR Properties,SPS410248966,113645,26884UA@8,EPRPRO 4.56 08/22/2026 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT Corporation,SPS14035183,4004341,294549AE0,ETABL 7.75 07/15/2026 FIX USD Corporate,100.47312,100.79211,101.30005,101.41741,102.10944,102.47854,102.38984,102.49139,102.59288,102.87155,102.60519,102.38796,102.75735,104.05323,104.15483,103.80650,104.55276,103.82131,103.59054,104.35335,103.51687,104.13317,105.32513,103.25881,102.19854,104.38416,104.04905,104.11110,107.71288,113.24750,120.08281,120.50000,117.06900,114.27750,113.93125
Equifax Inc.,SPS14057890,4040823,294429AC9,EFX 6.9 07/01/2028 FIX USD Corporate,104.12367,104.66429,105.54720,106.03467,105.89596,106.16013,106.47195,106.36200,106.05373,105.59272,106.83496,106.59546,106.12556,106.71150,106.35390,104.55863,104.39319,105.08532,104.92581,107.54173,105.43653,105.67583,107.61907,103.24446,103.88278,106.94201,105.44230,102.54384,108.86604,116.51204,127.12561,128.73871,127.49897,124.03709,128.71734
Exelon Corporation,SPS1972368330,4057056,30161NBU4,EXC 3.25 03/15/2029 FIX USD Corporate,96.97913,97.16682,97.98891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expand Energy Corporation,SPS1675972149,4010492,845467AR0,EXPENE 5.375 02/01/2029 FIX USD Corporate,100.00166,100.02116,100.18848,100.02015,100.09318,100.28716,100.06134,100.24992,100.30955,100.15379,100.09147,100.00797,99.70114,99.94243,99.92920,99.29613,98.57561,99.60250,98.55350,99.61327,97.11780,97.35633,97.66278,92.15631,94.55275,94.43750,91.31124,91.06775,92.82120,101.67676,106.40521,0,0,0,0
Extra Space Storage LP,SPS1681216404,4383065,30225VAG2,EXTRSPA 2.35 03/15/2032 FIX USD Corporate,86.61780,86.05579,88.22710,87.51212,87.58714,87.53783,86.95441,86.94794,86.01658,85.20429,84.98958,83.35835,83.23328,83.66782,83.88592,82.20036,81.83739,83.61852,82.32926,84.42406,79.89094,80.06342,81.71619,75.08161,78.49863,79.06651,75.93230,73.79170,79.52394,87.84392,97.32315,97.86943,0,0,0
Extra Space Storage LP,SPS633114752,4383065,30225VA#4,EXTRSPA 10/09/2029 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Federal Realty OP LP,SPS14035725,101479324,313747AF4,FEDEREA 7.48 08/15/2026 FIX USD Corporate,100.77820,101.01478,101.23387,101.75940,101.81466,101.87427,102.02384,102.27421,102.34364,102.26662,102.51687,102.34641,102.42902,103.06023,103.07774,103.14912,103.30499,103.61747,103.78421,104.92843,103.01190,103.30547,104.17754,104.40998,103.60108,106.21215,104.34614,104.42723,108.46848,113.08838,120.97218,123.99834,124.78089,126.03842,127.45505
"First Industrial, L.P.",SPS419359504,4064354,32055RA@6,FR-1stIndLP 04/20/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First Maryland Capital II,SPS31507976,4049746,U32109AA5,AIB-FstMlndCap2 2.999 02/01/2027 FLT USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Holdings LLC,SPS14168084,4171731,345277AE7,FORDHOL 9.3 03/01/2030 FIX USD Corporate,112.50033,112.06953,115.37339,113.95896,113.71554,113.47429,113.99470,114.71634,114.40580,112.98544,113.83427,112.47036,110.87020,113.59040,113.24208,113.57815,113.69543,115.60301,114.86610,117.73156,114.80075,115.38014,113.18500,109.24000,112.90625,115.96750,111.83000,111.94492,112.02067,124.09838,139.21234,136.40707,136.10459,131.88063,130.09939
Ford Motor Company,SPS14009291,113873,345370BH2,F 9.95 02/15/2032 FIX USD Corporate,119.91000,119.20600,125.11800,122.07400,121.50000,120.72500,122.25000,121.94950,124.63750,120.02650,120.02650,117.70000,118.91750,119.51000,122.90500,118.21600,119.07779,119.09108,119.00003,122.84605,119.52460,113.76330,121.37888,120.26250,119.97917,110.17000,110.17000,119.10000,119.10000,143.00000,144.50000,139.60000,136.75000,136.75000,136.75000
Ford Motor Company,SPS14009295,113873,345370BM1,F 7.75 06/15/2043 FIX USD Corporate,105.62710,106.17032,110.87119,110.09191,109.86992,110.08779,110.08150,108.95515,104.80027,104.02406,105.02927,103.64129,103.54271,108.38789,109.24835,109.35217,107.87186,112.01186,113.33017,113.51922,112.70000,114.25380,108.57812,103.52500,103.57517,105.71875,99.78798,97.57090,105.09272,118.87155,137.73750,129.77917,126.56250,124.05639,121.88017
Ford Motor Company,SPS14035502,113873,345370BP4,F 7.5 08/01/2026 FIX USD Corporate,100.45373,100.82455,100.93950,101.41060,101.44792,101.61369,101.99358,101.69900,102.43900,101.57238,101.88250,101.78300,102.44806,103.01382,102.52550,102.90418,102.95883,103.61025,103.73934,104.50655,103.68750,103.75500,103.30000,102.61050,106.17375,104.89656,103.78950,104.88525,105.26275,112.96525,119.04740,119.78145,119.77450,117.09158,116.95993
Ford Motor Company,SPS14037654,113873,345370BR0,F 7.4 11/01/2046 FIX USD Corporate,103.68337,101.91210,109.29888,108.27610,108.05807,108.22732,108.89660,108.53681,104.60709,104.23450,102.78870,102.00600,99.51872,102.06181,104.74771,105.91623,106.08240,111.52536,106.56796,110.44977,108.74090,109.56201,109.55938,100.89900,102.74400,102.58100,98.48400,91.87500,97.57231,117.12367,137.99658,134.40562,131.93750,125.73750,121.38463
Ford Motor Company,SPS14043002,113873,345370BS8,F 7.7 05/15/2097 FIX USD Corporate,102.47233,100.52298,105.19618,105.68112,104.05026,105.99650,104.99680,105.85926,102.69674,102.69790,102.73061,101.57376,98.44475,101.37592,102.26154,102.54777,103.20000,109.34794,107.25650,111.29492,107.49800,109.00500,110.00307,98.31773,99.87500,98.63750,99.62162,95.38489,101.56533,114.28271,137.96204,131.93125,127.24013,119.93178,114.20000
Ford Motor Company,SPS14052708,113873,345370BT6,F 6.625 02/15/2028 FIX USD Corporate,102.86598,103.40732,104.21562,104.52220,103.92821,104.29683,103.73693,103.49358,105.55333,104.24737,103.92250,103.00557,103.41812,104.08053,105.04350,105.15889,103.54615,105.13333,104.03224,105.62046,103.01650,103.48400,103.16200,99.80469,100.68984,102.10417,99.10000,97.33250,101.08211,107.24450,119.03900,118.84725,116.05283,111.30938,112.75000
Ford Motor Company,SPS14086369,113873,345370BV1,F 8.9 01/15/2032 FIX USD Corporate,115.43667,115.27956,117.90131,116.58268,116.59259,118.13020,117.42422,117.17885,116.39452,114.55920,115.03100,113.55050,113.64375,115.03282,114.93741,113.71100,114.51589,117.28477,115.79714,117.28781,116.09373,115.93750,116.89352,111.72228,113.09375,113.55670,111.12520,109.66475,113.85500,126.31407,142.13325,136.87300,135.68750,133.44313,135.61917
Ford Motor Company,SPS14087329,113873,345370BW9,F 9.98 02/15/2047 FIX USD Corporate,126.19792,127.85800,130.88232,130.41456,129.90940,127.76420,127.92590,130.56587,127.47149,127.51325,126.21534,125.19577,122.24355,125.15241,128.38350,132.79861,132.61200,137.84359,135.96603,137.91480,134.12500,131.55700,131.87500,123.77818,126.37523,125.06250,126.68689,125.83125,120.67500,138.87182,164.85925,161.90817,153.88704,148.36250,146.19632
Freedom Mortgage Corporation,SPS1848270539,4105802,U31333AG9,FREEMOR 6.625 01/15/2027 FIX USD Corporate RegS,100.10706,99.96804,99.96513,99.92748,100.43428,100.20193,100.30811,100.18600,100.40024,100.11605,100.33650,99.93750,99.30417,99.57438,99.82650,100.23295,99.90312,99.93571,98.93750,100.17113,96.66450,97.06250,95.20935,88.12500,0,0,0,0,0,0,0,0,0,0,0
GE HealthCare Technologies Inc.,SPS1814830566,108009705,36267VAL7,GEHEAL 6.377 11/22/2052 FIX USD Corporate 144A,105.06572,106.36030,109.91857,108.45144,109.31241,110.89124,110.03398,110.70101,107.00593,107.83866,107.85096,105.53593,104.99133,108.42955,110.80085,107.48998,107.47935,113.73058,111.60928,117.22775,108.58229,113.14839,116.47529,101.59601,111.52817,112.10650,107.50873,0,0,0,0,0,0,0,0
"Global Medical Response, Inc.",SPS1878968083,4581397,U3163BAB5,GMEDIC 10/31/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,100.18875,99.77300,100.06250,100.45000,100.25677,100.09850,100.36953,100.38450,100.48594,100.64583,100.18750,100.50104,97.71750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Global Payments Inc.,SPS1758571575,4090258,37940XAH5,GLP 2.9 11/15/2031 FIX USD Corporate,88.06464,87.78115,90.03476,89.68421,89.62437,89.31207,88.97693,89.62956,89.53035,87.90419,88.47366,87.03002,86.89073,87.63554,87.76972,86.18676,85.51340,87.39763,86.35807,88.31875,83.78900,84.11774,85.62521,78.82813,81.60269,82.18309,79.01276,76.56361,82.00356,91.21399,101.62533,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1983634252,107538728,U3826RAH6,GOLDSAHG 02/23/2028 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goldman Sachs Private Credit Corp.,SPS1994091751,107538728,38152BAR2,GOLDSAHG 06/16/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Golub Capital Private Credit Fund,SPS1953804350,110706143,38179RAF2,GOLUCAHC 5.45 08/15/2028 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885561763,4207623,40058FDE0,GSFI 09/30/2064 FLT USD Corporate,0,0,0,0,0,0,0,0,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,99.75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GS Finance Corp.,SPS1885563461,4207623,40058FUG6,GSFI 11/29/2039 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Halliburton Company,SPS14176439,4010641,406216AS0,HAL 7.6 08/15/2096 FIX USD Corporate 144A,112.31817,114.30109,118.92269,115.27028,115.49605,121.29917,118.15806,116.64013,113.33990,112.65171,114.48647,109.68086,114.56462,116.02436,116.79389,109.42955,109.83761,116.84166,110.21008,116.91381,113.44525,113.06260,120.34637,99.85941,105.28851,105.74545,94.52330,93.89901,100.79060,119.62945,136.97801,134.17529,129.59944,114.35966,119.59790
"Hasbro, Inc.",SPS14058449,4095387,418056AH0,HAS 6.6 07/15/2028 FIX USD Corporate,103.94944,103.95305,105.50339,105.46761,105.91798,106.16059,105.73804,106.44139,106.63661,105.93760,105.98243,105.29141,105.61924,105.56781,104.89882,104.77979,104.69025,105.28069,104.88934,107.03779,104.05964,104.52019,105.43621,101.67032,102.56143,104.22457,101.26634,101.12668,107.95888,112.73145,123.74169,124.37294,125.56988,118.79337,124.98787
"Healthcare Realty Holdings, L.P.",SPS1792655508,4345132,42225UAQ7,HEALREA 3.625 01/15/2028 FIX USD Corporate,98.29241,98.06529,99.14613,98.96401,98.65855,98.71103,98.23613,96.63509,96.42901,97.36999,97.64775,95.51820,97.01601,96.33726,96.17295,95.37059,95.10779,94.98911,94.49204,95.82535,92.49841,92.17343,92.89878,89.22069,89.35921,90.22614,0,0,0,0,0,0,0,0,0
"Healthcare Realty Holdings, L.P.",SPS635849717,4345132,42225UAG9,HEALREA 3.1 02/15/2030 FIX USD Corporate,94.22165,94.25392,95.77441,94.89961,94.94611,94.84881,94.47244,94.18998,94.05396,92.86147,92.98931,91.65159,91.96485,91.78091,91.45853,89.99438,89.81034,90.87037,89.93432,91.85397,87.33572,87.13827,87.68895,83.40854,85.64835,86.88054,83.90013,82.03121,86.20421,95.49127,103.84242,105.19147,106.31947,103.01574,109.05627
Historic TW Inc.,SPS14028273,4004176,887315AZ2,TW-HistTWInc 8.3 01/15/2036 VAR USD Corporate,112.75481,113.56366,116.26631,116.28849,114.63486,111.49219,105.30120,112.95349,112.40966,121.73579,130.32597,109.80126,110.26584,111.62348,111.55377,108.42416,106.71760,108.61370,106.90752,111.44212,104.13524,111.57703,108.42310,102.04723,106.44516,118.76738,115.15226,116.07371,129.11423,127.87675,130.75763,132.59057,134.40675,131.36320,142.57436
Historic TW Inc.,SPS14056627,4004176,887315BM0,TW-HistTWInc 6.95 01/15/2028 FIX USD Corporate,99.66940,99.47959,100.95953,100.17494,102.47230,99.74131,100.21279,100.39027,100.67837,97.91681,98.60468,104.59887,104.10047,103.18925,102.93313,103.10491,102.39292,103.74001,103.36525,104.77744,101.39527,103.67539,104.75326,101.70030,101.05974,104.33497,102.77024,102.63708,107.59211,115.10021,124.48885,125.77399,122.45098,122.58628,126.47271
Historic TW Inc.,SPS14063043,4004176,887315BN8,TW-HistTWInc 6.625 05/15/2029 FIX USD Corporate,98.35635,98.36599,99.62145,98.86840,100.04548,99.17652,99.43034,100.19005,97.77129,99.60432,97.74267,103.11027,104.06018,103.25042,103.07143,101.92437,101.78287,103.06791,102.75558,105.21530,100.28676,100.71454,101.93212,98.48496,100.07147,103.72405,101.52789,103.91249,108.70031,116.92452,125.41790,123.47203,124.85008,122.83543,126.05779
Howard Hughes Holdings Inc.,SPS701331969,4265772,U44255AF1,THEHOW 4.375 02/01/2031 FIX USD Corporate RegS,93.68656,91.76632,95.06335,94.89468,95.23512,95.60777,94.21153,93.87500,93.23750,92.15800,92.39900,90.70100,88.86550,89.09375,89.12500,89.27150,90.16200,91.63450,89.74700,91.89150,86.38810,86.87500,87.81250,77.21722,79.75000,81.39286,80.84000,71.92350,74.48789,94.18750,101.78551,100.53700,99.82550,98.06250,0
HP Inc.,SPS1785965139,105223,40434LAN5,HPINCAA 5.5 01/15/2033 FIX USD Corporate,101.84608,101.38451,102.73873,102.27627,103.23196,103.78839,103.16109,103.59814,102.68475,101.72253,102.03617,99.72965,99.49774,101.41745,102.11848,100.74536,100.91637,102.83131,102.06706,105.29668,100.78824,101.54907,102.74041,93.87750,98.41166,98.99400,94.18268,89.17201,97.62408,0,0,0,0,0,0
HPS Corporate Lending Fund,SPS1959590668,29558536,40440VAR6,HPSCOR FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPS Corporate Lending Fund,SPS1999752877,29558536,40440VBF1,HPSCOR FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iHeartCommunications, Inc.",SPS1912350935,4095086,U45057AP8,IHEAINC 7.0 01/15/2031 FIX USD Corporate RegS,93.11357,77.04193,76.03750,81.32961,82.13131,81.27519,79.71163,78.66500,75.94583,75.51406,74.17500,73.77083,68.13000,70.50000,74.81875,77.12500,73.85417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indiana Bell Telephone Company, Incorporated",SPS32213435,4057194,454614AL2,INDIBEL 7.3 08/15/2026 FIX USD Corporate,100.81317,101.17962,101.25513,101.44472,101.80532,101.82643,102.54371,102.24283,103.00944,102.27089,102.41051,102.96947,103.11078,102.70390,103.39456,103.06796,103.37174,103.35693,103.54531,103.47946,102.83681,102.94783,104.44115,103.46818,103.67743,107.02552,105.99231,106.89147,111.40738,113.95981,120.29133,125.03381,121.33101,121.57851,125.90961
"Indiana Gas Company, Inc.",SPS14044868,4057125,45475QAH6,VVC-InGaCo 6.68 07/07/2027 FIX USD Corporate,102.39095,102.44171,103.12538,103.31862,103.47358,103.60548,103.64604,103.75302,103.78907,103.37481,103.88495,103.37312,103.53456,103.83449,103.72456,103.42092,103.29424,104.20977,104.18939,105.09489,100.33424,101.18302,102.79828,0,0,0,0,0,105.60695,112.02526,120.04908,121.34771,123.56141,122.42890,125.93012
"Indiana Gas Company, Inc.",SPS14077444,4057125,45475QAR4,VVC-InGaCo 7.08 10/05/2029 FIX USD Corporate,108.95020,108.32597,109.35349,109.16939,108.50842,108.81842,109.23457,108.44507,109.55143,108.37808,108.92189,108.08894,107.86044,109.18331,109.07336,107.87019,107.78469,109.01846,108.56667,110.66523,107.00648,107.22645,107.02306,0,0,0,0,0,108.77854,118.17029,127.70658,127.29716,129.65858,126.75526,133.02037
Invitation Homes Operating Partnership LP,SPS1686799318,4887375,46188BAC6,INVIHOAC 2.7 01/15/2034 FIX USD Corporate,83.76909,83.35528,85.38658,84.69175,85.46395,85.70138,85.22140,84.95950,83.82110,82.63306,82.68348,81.05769,81.36928,81.23669,81.76009,79.98754,79.92536,82.08826,81.01782,83.72445,78.88297,79.68804,80.03057,73.05819,75.96028,76.71701,73.20631,70.90844,76.97323,87.30540,98.53114,0,0,0,0
ITC Holdings Corp.,SPS1838044034,4099990,U4501WAL6,ITCHC 09/22/2027 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.50331,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS14559250,103464,472319AC6,JEFFIN 6.25 01/15/2036 FIX USD Corporate,102.20704,101.63366,104.51389,105.13330,106.12233,106.44602,105.40589,106.65179,105.30331,103.82335,103.91071,102.03833,100.77258,102.18184,103.81423,102.40834,102.92075,106.08467,104.22716,108.52247,100.89865,103.63449,105.13747,98.26780,102.32916,102.71500,100.95057,93.25555,98.99429,117.85527,133.38189,134.40293,133.96900,129.13049,133.37160
Jefferies Financial Group Inc.,SPS1891126746,103464,47233WGV5,JEFFIN 08/31/2036 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS1893490168,103464,47233WHA0,JEFFIN 6.0 09/16/2036 FIX USD Corporate,95.97773,96.47709,98.94689,99.34397,97.39869,98.24241,98.80365,100.04188,98.68923,97.91184,96.38067,98.71076,97.46630,100.02114,98.34269,97.08133,100.18667,100.11276,98.50145,100.56453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS1903319909,103464,47233WHJ1,JEFFIN 6.0 11/22/2039 FIX USD Corporate,95.00935,96.30757,99.93655,96.85918,97.96978,98.48478,101.19639,103.26383,95.33133,94.32748,94.58020,96.20852,90.26776,97.26026,95.56734,96.74195,99.19689,101.40826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS1935137954,103464,47233WJK6,JEFFIN 6.5 03/31/2045 FIX USD Corporate,96.85289,99.30948,99.48322,99.31866,99.33767,100.05025,98.92707,100.56392,99.42288,97.70915,96.47833,94.67448,93.11687,100.58614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS1948280473,103464,47233WKB4,JEFFIN 6.05 06/30/2035 FIX USD Corporate,101.24498,99.67055,99.11883,100.45918,97.69936,98.72505,98.42615,103.34067,100.17579,99.86847,99.12997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS1955668501,103464,47233WKK4,JEFFIN 5.85 08/08/2035 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferies Financial Group Inc.,SPS1962725703,103464,47233WKT5,JEFFIN 10/20/2045 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
