SPGTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,MI KEY,CUSIP,Description,S&P Ratings Coupon Rate (%),S&P Ratings Maturity Date MM/dd/yyyy,Coupon,Offering Yield,Bid Price,Ask Price,Amount Outstanding ($000),Maturity Date MM/dd/yyyy,Issue Date (Reported),Entity Trade Volume 30 Day,Entity Trade Volume 60 Day,Entity Trade Volume 90 Day,Benchmark ISIN (Bonds Only),BA Spread (Bonds Only),PV01 Mid,Accrued Interest,Yield To Maturity-Mid (Bonds Only) (%),Yield To Maturity - Bid,Yield To Maturity-Ask (Bonds Only) (%),Yield To Maturity-Mid (Bonds Only) (%),Z - Spread - Bid,G - Spread - Bid,OAS - Bid,A - Spread - Bid,Macaulay Duration - Bid,Modified Duration - Bid,Convexity - Bid,S&P CREDIT RATING ACTION,S&P CREDIT RATING ACTION,S&P CREDIT RATING ACTION,S&P CreditWatch/Outlook,S&P Credit Rating,S&P Credit Rating Date MM/dd/yyyy,S&P CreditWatch/Outlook,Fixed Income Type,Seniority Level,Total Debt / EBITDA (x),"Total Revenues, 1 Year Growth (%)","Levered Free Cash Flow, 1 Yr. Growth (%)","Unlevered Free Cash Flow, 1 Yr. Growth (%)",EBITDA / Interest Expense (x),EBITDA ($000),EBITDA ($000),EBITDA ($000),Net Debt ($000),Current Ratio (x),Total Debt ($000),Total Assets ($000),Cash from Ops. ($000),Cash from Investing ($000),Cash from Financing ($000),Net Change in Cash ($000),Change in Net Working Capital ($000),Unlevered Free Cash Flow ($000),Levered Free Cash Flow ($000),Capex as Percent of Revenues (%),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000)
"Corebridge Financial, Inc.",SPS1776484759,102701,U20256AF7,COREFIN 4.4 04/05/2052 FIX USD Corporate RegS,102701,U20256AF7,COREFIN 4.4 04/05/2052 FIX USD Corporate RegS,4.40,4/5/2052,4.40000,4.40100,80.63043,80.82354,100.00000,4/5/2052,4/5/2022 0:00,NA,NA,NA,US912810UR76,0.19310,0.11452,0.660,NA,NA,NA,NA,128.64250,78.61352,155.01334,109.65899,14.34076,13.93163,282.96182,Downgrade (07/03/2025),Downgrade (07/03/2025),Downgrade (07/03/2025),Watch Neg,BBB+,3/31/2022,Watch Neg,Corporate Bond,Senior Unsecured,12.81,0.28,NM,NM,2.19,"1,187,000","1,187,000","2,937,000","15,039,000",1.25,"15,486,000","413,547,000","2,021,000","(13,332,000)","10,939,000","(371,000)","1,099,000","(81,625)","(426,625)",NA,"14,666,000","15,039,000","13,786,000","17,917,000","18,909,000","14,292,000","13,582,000","15,472,000","14,398,000","15,486,000","18,469,000","19,446,000","196,000","-5,000","-371,000","32,000","-317,000","91,000","-11,000","32,000","1,099,000","-37,000","5,842,000","-2,847,000","-919,000",NA,"1,934,000","1,114,875","638,000","8,334,250","2,239,875",NA,"1,587,750","-426,625","752,375","304,250","8,091,125","1,933,625",NA,NA,NA,NA,NA,NA,NA,NA,"11,462,000","12,708,000","9,380,000","11,766,000","27,086,000","37,232,000","31,805,000",NA,"493,000",NA,NA,NA,NA,NA
"Corebridge Financial, Inc.",SPS1776484760,102701,21871XAL3,COREFIN 4.4 04/05/2052 FIX USD Corporate 144A,102701,21871XAL3,COREFIN 4.4 04/05/2052 FIX USD Corporate 144A,4.40,4/5/2052,4.40000,4.40100,80.63043,80.82354,100.00000,4/5/2052,4/5/2022 0:00,NA,NA,NA,US912810UR76,0.19310,0.11452,0.660,NA,NA,NA,NA,128.64250,78.61352,155.01334,109.65899,14.34076,13.93163,282.96182,Upgrade (01/25/2022),,,Watch Neg,BBB+,3/31/2022,Watch Neg,Corporate Bond,Senior Unsecured,12.81,0.28,NM,NM,2.19,"1,187,000","1,187,000","2,937,000","15,039,000",1.25,"15,486,000","413,547,000","2,021,000","(13,332,000)","10,939,000","(371,000)","1,099,000","(81,625)","(426,625)",NA,"14,666,000","15,039,000","13,786,000","17,917,000","18,909,000","14,292,000","13,582,000","15,472,000","14,398,000","15,486,000","18,469,000","19,446,000","196,000","-5,000","-371,000","32,000","-317,000","91,000","-11,000","32,000","1,099,000","-37,000","5,842,000","-2,847,000","-919,000",NA,"1,934,000","1,114,875","638,000","8,334,250","2,239,875",NA,"1,587,750","-426,625","752,375","304,250","8,091,125","1,933,625",NA,NA,NA,NA,NA,NA,NA,NA,"11,462,000","12,708,000","9,380,000","11,766,000","27,086,000","37,232,000","31,805,000",NA,"493,000",NA,NA,NA,NA,NA
"Corebridge Financial, Inc.",SPS1776484761,102701,U20256AE0,COREFIN 4.35 04/05/2042 FIX USD Corporate RegS,102701,U20256AE0,COREFIN 4.35 04/05/2042 FIX USD Corporate RegS,4.35,4/5/2042,4.35000,4.35200,84.26862,84.39381,"6,250.00000",4/5/2042,4/5/2022 0:00,NA,NA,NA,US912810UV88,0.12518,0.09266,0.653,NA,NA,NA,NA,136.78346,100.76035,162.97852,121.84099,11.08410,10.76609,150.28605,Upgrade (03/21/2024),Upgrade (03/21/2024),,Watch Neg,BBB+,3/31/2022,Watch Neg,Corporate Bond,Senior Unsecured,12.81,0.28,NM,NM,2.19,"1,187,000","1,187,000","2,937,000","15,039,000",1.25,"15,486,000","413,547,000","2,021,000","(13,332,000)","10,939,000","(371,000)","1,099,000","(81,625)","(426,625)",NA,"14,666,000","15,039,000","13,786,000","17,917,000","18,909,000","14,292,000","13,582,000","15,472,000","14,398,000","15,486,000","18,469,000","19,446,000","196,000","-5,000","-371,000","32,000","-317,000","91,000","-11,000","32,000","1,099,000","-37,000","5,842,000","-2,847,000","-919,000",NA,"1,934,000","1,114,875","638,000","8,334,250","2,239,875",NA,"1,587,750","-426,625","752,375","304,250","8,091,125","1,933,625",NA,NA,NA,NA,NA,NA,NA,NA,"11,462,000","12,708,000","9,380,000","11,766,000","27,086,000","37,232,000","31,805,000",NA,"493,000",NA,NA,NA,NA,NA
"Corebridge Financial, Inc.",SPS1776486439,102701,21871XAJ8,COREFIN 4.35 04/05/2042 FIX USD Corporate 144A,102701,21871XAJ8,COREFIN 4.35 04/05/2042 FIX USD Corporate 144A,4.35,4/5/2042,4.35000,4.35200,84.26862,84.39381,"6,250.00000",4/5/2042,4/5/2022 0:00,NA,NA,NA,US912810UV88,0.12518,0.09266,0.653,NA,NA,NA,NA,136.78346,100.76035,162.97852,121.84099,11.08410,10.76609,150.28605,Upgrade (03/21/2024),Upgrade (03/21/2024),,Watch Neg,BBB+,3/31/2022,Watch Neg,Corporate Bond,Senior Unsecured,12.81,0.28,NM,NM,2.19,"1,187,000","1,187,000","2,937,000","15,039,000",1.25,"15,486,000","413,547,000","2,021,000","(13,332,000)","10,939,000","(371,000)","1,099,000","(81,625)","(426,625)",NA,"14,666,000","15,039,000","13,786,000","17,917,000","18,909,000","14,292,000","13,582,000","15,472,000","14,398,000","15,486,000","18,469,000","19,446,000","196,000","-5,000","-371,000","32,000","-317,000","91,000","-11,000","32,000","1,099,000","-37,000","5,842,000","-2,847,000","-919,000",NA,"1,934,000","1,114,875","638,000","8,334,250","2,239,875",NA,"1,587,750","-426,625","752,375","304,250","8,091,125","1,933,625",NA,NA,NA,NA,NA,NA,NA,NA,"11,462,000","12,708,000","9,380,000","11,766,000","27,086,000","37,232,000","31,805,000",NA,"493,000",NA,NA,NA,NA,NA
"Cox Communications, Inc.",SPS14052038,4024830,872241AB0,COX-CommInc 6.53 02/01/2028 FIX USD Corporate,4024830,872241AB0,COX-CommInc 6.53 02/01/2028 FIX USD Corporate,6.53,2/1/2028,6.53000,6.64000,NA,NA,"200,000.00000",2/1/2028,2/5/1998 0:00,NA,NA,NA,,NA,0.00089,2.140,NA,NA,NA,NA,213.21872,238.66787,-25.05944,215.54119,1.57950,1.53066,3.17884,Upgrade (07/02/2024),Upgrade (07/02/2024),Upgrade (07/02/2024),Watch Neg,BBB,4/7/2017,Watch Neg,Corporate Bond,Senior Unsecured,4.92,10.09,NM,NM,3.81,"2,659,781",NA,NA,"13,011,042",2.25,"13,092,174","28,377,735","1,998,816","(1,495,785)","(498,238)","4,793","(56,897)","893,661","457,763",22.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS100451023,4004350,126408GR8,CSX 04/30/2040 FIX USD Corporate 144A,4004350,126408GR8,CSX 04/30/2040 FIX USD Corporate 144A,6.22,4/30/2040,6.22000,6.31630,NA,NA,0.00000,4/30/2040,3/24/2010 0:00,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Rating (04/05/2022),,,,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS104608495,4004350,U12640AL9,CSX 6.22 04/30/2040 FIX USD Corporate RegS,4004350,U12640AL9,CSX 6.22 04/30/2040 FIX USD Corporate RegS,6.25,4/30/2040,6.22000,6.31630,NA,NA,"660,000.00000",4/30/2040,3/24/2010 0:00,NA,NA,NA,,NA,0.10485,0.501,NA,NA,NA,NA,89.78405,57.29543,NA,93.81719,9.65942,9.40715,115.02539,Upgrade (03/21/2024),Upgrade (03/21/2024),,,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,(3.08),(54.84),(43.87),7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","(2,851,000)","(2,025,000)","(263,000)","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS14042856,4004350,126408AU7,CSX 7.95 05/01/2027 FIX USD Corporate 144A,4004350,126408AU7,CSX 7.95 05/01/2027 FIX USD Corporate 144A,7.95,5/1/2027,7.95000,NA,NA,NA,"500,000.00000",5/1/2027,5/6/1997 0:00,NA,NA,NA,,NA,0.00946,0.618,NA,NA,NA,NA,36.32131,63.01835,NA,40.18147,0.90341,0.88348,1.22119,New Rating (12/08/2023),New Rating (12/08/2023),,,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,(3.08),(54.84),(43.87),7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","(2,851,000)","(2,025,000)","(263,000)","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","(420,000)","(580,000)","(263,000)","(306,000)","(890,000)","2,171,000","100,000","(108,000)","299,000","(185,000)","(58,000)","(168,000)","262,000","(82,000)","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","(2,529,000)","(2,902,000)","(2,257,000)","(2,113,000)","(1,791,000)","(1,626,000)","(1,657,000)","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS14042858,4004350,126408BB8,CSX 6.95 05/01/2027 FIX USD Corporate 144A,4004350,126408BB8,CSX 6.95 05/01/2027 FIX USD Corporate 144A,6.95,5/1/2027,6.95000,NA,NA,NA,"100,000.00000",5/1/2027,5/6/1997 0:00,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Downgrade (10/09/2025),Downgrade (10/09/2025); New Rating (03/21/2024),Downgrade (10/09/2025),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS14042859,4004350,126408BF9,CSX 8.3 05/01/2032 FIX USD Corporate 144A,4004350,126408BF9,CSX 8.3 05/01/2032 FIX USD Corporate 144A,8.30,5/1/2032,8.30000,NA,NA,NA,"150,000.00000",5/1/2032,5/8/1997 0:00,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Downgrade (04/24/2026),Downgrade (04/24/2026); Downgrade (03/27/2026); Downgrade (06/06/2025); New Rating (05/21/2024),Downgrade (04/24/2026); Downgrade (03/27/2026); Downgrade (06/06/2025),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,(3.08),(54.84),(43.87),7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","(2,851,000)","(2,025,000)","(263,000)","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","(420,000)","(580,000)","(263,000)","(306,000)","(890,000)","2,171,000","100,000","(108,000)","299,000","(185,000)","(58,000)","(168,000)","262,000","(82,000)","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","(2,529,000)","(2,902,000)","(2,257,000)","(2,113,000)","(1,791,000)","(1,626,000)","(1,657,000)","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS14050104,4004350,126408BM4,CSX 7.95 05/01/2027 FIX USD Corporate,4004350,126408BM4,CSX 7.95 05/01/2027 FIX USD Corporate,7.95,5/1/2027,7.95000,7.95000,102.55682,102.59928,"64,226.00000",5/1/2027,5/6/1997 0:00,NA,NA,NA,US91282CQL80,0.04245,0.00940,0.618,5.02931,5.05279,5.00584,5.02931,88.59312,117.05613,NA,94.10707,0.90336,0.88110,1.21467,Downgrade (04/24/2026),Downgrade (04/24/2026); Downgrade (03/27/2026); Downgrade (06/06/2025); New Rating (05/21/2024),Downgrade (04/24/2026); Downgrade (03/27/2026); Downgrade (06/06/2025),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,(3.08),(54.84),(43.87),7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","(2,851,000)","(2,025,000)","(263,000)","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","(420,000)","(580,000)","(263,000)","(306,000)","(890,000)","2,171,000","100,000","(108,000)","299,000","(185,000)","(58,000)","(168,000)","262,000","(82,000)","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","(2,529,000)","(2,902,000)","(2,257,000)","(2,113,000)","(1,791,000)","(1,626,000)","(1,657,000)","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS1792811561,4004350,126408HV8,CSX 4.5 11/15/2052 FIX USD Corporate,4004350,126408HV8,CSX 4.5 11/15/2052 FIX USD Corporate,4.50,11/15/2052,4.50000,4.54000,84.29123,84.43676,"900,000.00000",11/15/2052,7/28/2022 0:00,NA,NA,NA,US912810UR76,0.14553,0.13729,0.175,NA,NA,NA,NA,108.04994,58.77683,133.94800,94.95662,14.68242,14.27843,295.81384,New Rating (05/22/2024),New Rating (05/22/2024),,,BBB+,7/21/2022,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS241269697,4004350,126408BP7,CSX 7.25 05/01/2027 FIX USD Corporate,4004350,126408BP7,CSX 7.25 05/01/2027 FIX USD Corporate,7.25,5/1/2027,7.25000,NA,102.04603,102.07393,"83,312.00000",5/1/2027,9/24/1997 0:00,NA,NA,NA,US91282CQL80,0.02789,0.00906,0.564,4.91731,4.93279,4.90184,4.91731,76.99607,105.05613,0.00000,81.76466,0.90492,0.88314,1.21883,New Rating (07/08/2024),New Rating (07/08/2024),New Rating (07/08/2024),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS32203759,4004350,126408BC6,CSX 6.95 05/01/2027 FIX USD Corporate 144A,4004350,126408BC6,CSX 6.95 05/01/2027 FIX USD Corporate 144A,6.95,5/1/2027,6.95000,NA,NA,NA,"100,000.00000",5/1/2027,5/6/1997,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Rating (11/12/2024),New Rating (11/12/2024),New Rating (11/12/2024),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS32203760,4004350,126408BE2,CSX 05/01/2027 FIX USD Corporate 144A,4004350,126408BE2,CSX 05/01/2027 FIX USD Corporate 144A,7.25,5/1/2027,7.25000,NA,NA,NA,0.00000,5/1/2027,5/6/1997 0:00,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Rating (04/21/2025),New Rating (04/21/2025),New Rating (04/21/2025),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS64206363,4004350,126408BG7,CSX 8.3 05/01/2032 FIX USD Corporate 144A,4004350,126408BG7,CSX 8.3 05/01/2032 FIX USD Corporate 144A,8.30,5/1/2032,8.30000,NA,NA,NA,NA,5/1/2032,5/8/1997 0:00,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Rating (05/28/2025),New Rating (05/28/2025),New Rating (05/28/2025),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,(3.08),(54.84),(43.87),7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","(2,851,000)","(2,025,000)","(263,000)","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","(420,000)","(580,000)","(263,000)","(306,000)","(890,000)","2,171,000","100,000","(108,000)","299,000","(185,000)","(58,000)","(168,000)","262,000","(82,000)","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","(2,529,000)","(2,902,000)","(2,257,000)","(2,113,000)","(1,791,000)","(1,626,000)","(1,657,000)","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
CSX Corporation,SPS64219206,4004350,126408AY9,CSX 7.95 05/01/2027 FIX USD Corporate,4004350,126408AY9,CSX 7.95 05/01/2027 FIX USD Corporate,7.95,5/1/2027,7.95000,NA,NA,NA,"64,226.00000",5/1/2027,5/6/1997 0:00,NA,NA,NA,,NA,0.00946,0.618,NA,NA,NA,NA,36.32131,63.01835,NA,40.18147,0.90341,0.88348,1.22119,New Rating (07/14/2025),New Rating (07/14/2025),New Rating (07/14/2025),,BBB+,10/31/2013,,Corporate Bond,Senior Unsecured,2.98,-3.08,-54.84,-43.87,7.74,"6,424,000","6,424,000","7,085,000","18,831,000",0.81,"19,506,000","43,682,000","4,613,000","-2,851,000","-2,025,000","-263,000","299,000","1,498,000","970,500",20.59,"18,180,000","18,831,000","17,763,000","16,635,000","14,592,000","14,074,000","14,834,000","19,185,000","19,199,000","19,506,000","18,722,000","16,908,000","-420,000","-580,000","-263,000","-306,000","-890,000","2,171,000","100,000","-108,000","299,000","-185,000","-58,000","-168,000","262,000","-82,000","2,668,875","3,051,250","3,159,125","3,174,625","2,259,625","2,897,375","2,148,875","970,500","2,545,625","2,695,375","2,723,375","1,788,375","2,436,750","-2,529,000","-2,902,000","-2,257,000","-2,113,000","-1,791,000","-1,626,000","-1,657,000","12,502,000","13,155,000","12,615,000","11,980,000","13,490,000","13,101,000","11,848,000",NA,NA,NA,NA,NA,NA,NA
